...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_asn_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,dem_funds_2p_pct_sqrd,y_pred,y_act,fund_chances,abs_err,err,district_id
384,2018,Texas,TX,FALSE,TX-29,88188,28098,117494,Sylvia R Garcia,Phillip Aronoff,False,False,587892.89,89542.03,116286,75.83716010525772,24.162839894742277,587892.89,89542.03,677434.92,86.78219451692864,13.217805483071349,22.529358971455487,14.674055885085522,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,16.7,2.2,64.2,16.1,0.3,FALSE,FALSE,FALSE,FALSE,0,0,20.565533199863,7531.1492851740395,71.75733810540852,75.83716010525772,99.995,4.079821999849202,-4.079821999849202,TX29
386,2018,Texas,TX,FALSE,TX-31,136362,144680,286007,"Mary Jennings \""Mj\"" Hegar",John Carter,False,True,4632043.02,821996.59,281042,48.52015001316529,51.4798499868347,4632043.02,821996.59,5454039.609999999,84.92866482867366,15.07133517132634,-7.87370575112881,-12.868543146079055,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,62.9,3.7,19.5,11.3,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-9.122415099866371,7212.87810958119,42.12117890743699,48.52015001316529,1.3599999999999999,6.3989711057283,-6.3989711057283,TX31
387,2018,Texas,TX,FALSE,TX-32,144067,126101,275620,Colin Allred,Pete Sessions,False,True,4926551.99,2816772.33,270168,53.32496816795476,46.67503183204524,4926551.99,2816772.33,7743324.32,63.62321641720929,36.37678358279071,-0.1317926117964916,-9.84126903428367,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,62.2,7.4,15.3,13,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-2.559161717418286,4047.91366727105,47.087140797216776,53.32496816795476,16.580000000000002,6.237827370737982,-6.237827370737982,TX32
388,2018,Texas,TX,FALSE,TX-33,90805,26120,119224,Marc Veasey,Willie Billups,True,False,619033.68,50111.06,116925,77.6608937353004,22.339106264699595,619033.68,50111.06,669144.74,92.51117777597716,7.488822224022861,24.31608058245552,20.681892690291647,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,24.9,2.4,47.1,24.3,0.3,FALSE,FALSE,TRUE,FALSE,1,0,23.40753360941455,8558.31801349845,74.63525992801857,77.6608937353004,100,3.025633807281835,-3.025633807281835,TX33
389,2018,Texas,TX,FALSE,TX-34,85825,57243,143068,Filemon B Vela,Rey Gonzalez,True,False,435032.35,37575.75,143068,59.98895630050046,40.01104369949954,435032.35,37575.75,472608.1,92.04927930773933,7.950720692260671,10.002324981140298,9.36701474207883,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,19.1,0.5,78.4,1.6,0.2,FALSE,FALSE,TRUE,FALSE,1,0,9.84349742137493,8473.069821074207,62.00774977357589,59.98895630050046,99.765,2.0187934730754264,2.0187934730754264,TX34
390,2018,Texas,TX,FALSE,TX-35,138278,50553,194067,Lloyd Doggett,David Smalling,True,False,567009.4,341.0,188831,73.22844236380679,26.77155763619321,567009.4,341,567350.4,99.93989605013056,0.0601039498694281,16.65405557635463,12.576233385594648,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,34.3,1.5,52.3,10.3,0.2,FALSE,FALSE,TRUE,FALSE,1,0,15.634600028664634,9987.982822510901,68.4032500190706,73.22844236380679,99.97500000000001,4.825192344736195,-4.825192344736195,TX35
391,2018,Texas,TX,FALSE,TX-36,60908,161048,221956,Dayna Steele,Brian Babin,False,True,859594.67,621578.18,221956,27.441474886914524,72.55852511308548,859594.67,621578.18,1481172.85,58.0347303827504,41.9652696172496,-25.153410029657504,-25.96720303267531,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70,1.7,17.1,9.7,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-25.356858280411956,3368.0299305985327,26.175761572065095,27.441474886914524,0.01,1.2657133148494282,-1.2657133148494282,TX36
392,2018,Utah,UT,FALSE,UT-01,63308,156692,254333,Lee Castillo,Rob Bishop,False,True,24537.87,631353.36,220000,28.77636363636364,71.22363636363637,24537.87,631353.36,655891.23,3.741149275619984,96.25885072438004,-20.093589173993006,-31.087937914876942,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,86.4,1.6,8.5,1,0.9,FALSE,FALSE,FALSE,TRUE,0,1,-22.84217635921399,13.996197902471929,26.396374131195163,28.77636363636364,0.01,2.379989505168478,-2.379989505168478,UT01
393,2018,Utah,UT,FALSE,UT-02,105051,151489,270044,Shireen Ghorbani,Chris Stewart,False,True,450540.56,416297.64,256540,40.94916972012162,59.05083027987838,450540.56,416297.64,866838.2,51.975162146753576,48.02483785324643,-10.118040050684307,-21.90932097518759,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,84.8,2.7,9,0.9,1,FALSE,FALSE,FALSE,TRUE,0,1,-13.065860281810128,2701.4174801813256,36.25076057057997,40.94916972012162,0.08,4.6984091495416465,-4.6984091495416465,UT02
394,2018,Utah,UT,FALSE,UT-03,70686,174856,258858,James Courage Singer,John Curtis,False,True,28342.72,989483.04,245542,28.787743033778337,71.21225696622166,28342.72,989483.04,1017825.76,2.7846337864351165,97.21536621356488,-18.08351557250721,-32.03750256103743,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,88.5,2,6,0.5,1.4,FALSE,FALSE,FALSE,TRUE,0,1,-21.572012319639764,7.754185324555974,27.62435784183561,28.787743033778337,0.015,1.1633851919427265,-1.1633851919427265,UT03
395,2018,Utah,UT,FALSE,UT-04,134964,134270,269271,Ben Mcadams,Mia B Love,False,True,2930904.77,4538873.18,269234,50.1288841676757,49.8711158323243,2930904.77,4538873.18,7469777.949999999,39.23683929587224,60.76316070412776,-5.811422794105013,-20.93349448406991,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,83.1,3.6,9.9,1.2,0.7,FALSE,FALSE,FALSE,TRUE,0,1,-9.591940716596238,1539.5295579301037,40.74320737514487,50.1288841676757,0.65,9.38567679253083,-9.38567679253083,UT04
396,2018,Vermont,VT,FALSE,VT-00,188547,70705,272451,Peter Welch,Anya Tynio,True,False,190961.95,10480.0,259252,72.72730779318964,27.27269220681036,190961.95,10480,201441.95,94.7975086619247,5.202491338075312,14.074803134923124,16.28339657438086,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,95,1,1.5,0.9,0.3,FALSE,FALSE,TRUE,FALSE,1,0,14.62695149478756,8986.567648507687,68.47506490264087,72.72730779318964,99.97,4.2522428905487715,-4.2522428905487715,VT00
397,2018,Virginia,VA,FALSE,VA-01,148464,183250,332101,Vangie A Williams,"Robert J \""Rob\"" Wittman",False,True,488491.64,844613.81,331714,44.75662769735374,55.24337230264626,488491.64,844613.81,1333105.4500000002,36.64313576994228,63.35686423005772,-7.655983144442665,-7.976067633522611,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,72.2,2.7,5.9,16.7,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-7.736004266712651,1342.7193990544235,41.443806426390815,44.75662769735374,0.9950000000000001,3.312821270962928,-3.312821270962928,VA01
398,2018,Virginia,VA,FALSE,VA-02,139571,133458,273400,Elaine G Luria,Scott W Taylor,False,True,2950198.92,2675290.76,273029,51.11947815067264,48.880521849327366,2950198.92,2675290.76,5625489.68,52.44341537926348,47.55658462073652,-2.920493945657199,-3.115924343688455,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,67.1,4.6,5.9,19.5,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-2.969351545165013,2750.311816641969,46.06690336938653,51.11947815067264,8.685,5.052574781286111,-5.052574781286111,VA02
400,2018,Virginia,VA,FALSE,VA-04,187642,107706,299854,A Donald Mceachin,Ryan A Mcadams,True,False,378196.56,218559.56,295348,63.53251080081802,36.467489199181976,378196.56,218559.56,596756.12,63.37539697121163,36.62460302878838,10.11462618733706,9.06341149982164,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,52.1,1.6,2.9,41.2,0.3,FALSE,FALSE,TRUE,FALSE,1,0,9.851822515458206,4016.44094125866,61.41926873605347,63.53251080081802,99.75500000000001,2.113242064764549,-2.113242064764549,VA04
401,2018,Virginia,VA,FALSE,VA-05,145040,165339,310926,Leslie C Cockburn,Denver L Riggleman Iii,False,False,3123058.15,1652727.0,310379,46.72996562267421,53.27003437732578,3123058.15,1652727,4775785.15,65.39360653608966,34.60639346391032,-6.904974057408218,-5.3529966277179,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,75.8,1.1,1.7,19.7,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-6.516979699985638,4276.323775796909,44.783775599548505,46.72996562267421,5.455,1.9461900231257019,-1.9461900231257019,VA05
402,2018,Virginia,VA,FALSE,VA-06,113133,167957,281377,Jennifer Lynn Lewis,Ben L Cline,False,False,427479.65,685191.1,281090,40.24796328578035,59.75203671421965,427479.65,685191.1,1112670.75,38.41924037276975,61.58075962723024,-14.222383788757718,-11.819936711757386,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,84.2,1.1,2.8,10.4,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-13.621772019507636,1476.038030820661,37.6181745677684,40.24796328578035,0.17500000000000002,2.6297887180119517,-2.6297887180119517,VA06
403,2018,Virginia,VA,FALSE,VA-07,176079,169295,349803,Abigail A Spanberger,Dave A Brat,False,True,6233443.33,2826335.09,345374,50.9821237267426,49.01787627325739,6233443.33,2826335.09,9059778.42,68.8034854830368,31.19651451696321,-4.55225961418941,-7.295576702551102,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,72,3.4,3.7,19,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-5.238088886279833,4733.919614614455,44.80456720209152,50.9821237267426,5.525,6.177556524651081,-6.177556524651081,VA07
404,2018,Virginia,VA,FALSE,VA-08,247137,76899,324748,Donald S Beyer Jr,Thomas S Oh,True,False,1320684.18,63404.88,324036,76.26837758767545,23.73162241232456,1320684.18,63404.88,1384089.0599999998,95.41901732826356,4.580982671736456,26.755740553635,16.645960302484923,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,62.7,9.9,10.8,13.9,0.1,FALSE,FALSE,TRUE,FALSE,1,0,24.22829549084748,9104.788867891462,75.04429058698639,76.26837758767545,99.995,1.2240870006890532,-1.2240870006890532,VA08
405,2018,Virginia,VA,FALSE,VA-09,85833,160933,246980,Anthony J Flaccavento,H Morgan Griffith,False,True,1024074.74,522899.5,246766,34.783154891678755,65.21684510832124,1024074.74,522899.5,1546974.24,66.19856449581216,33.80143550418784,-22.69955248641449,-16.343278308010674,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.4,0.9,1.3,5.4,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-21.110483941813538,4382.249941306202,30.139460612303118,34.783154891678755,0.01,4.643694279375637,-4.643694279375637,VA09
406,2018,Virginia,VA,FALSE,VA-10,206356,160841,367795,Jennifer T Wexton,Barbara J Comstock,False,True,5621825.27,3912428.7,367197,56.19762688692991,43.8023731130701,5621825.27,3912428.7,9534253.97,58.96450092151259,41.03549907848743,4.146997688813343,-2.535279985738306,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.1,12.1,7.9,7.3,0.2,FALSE,FALSE,FALSE,TRUE,0,1,2.4764282701754308,3476.812368923059,51.32344529981288,56.19762688692991,66.77,4.874181587117029,-4.874181587117029,VA10
407,2018,Virginia,VA,FALSE,VA-11,219191,83023,308250,Gerald Edward Connolly,Jeff A Dove Jr,True,False,1137094.96,602760.22,302214,72.52840702283812,27.47159297716188,1137094.96,602760.22,1739855.18,65.35572460691814,34.644275393081855,19.758349602637857,11.279733835001196,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,56.8,15.3,11.1,13.5,0.2,FALSE,FALSE,TRUE,FALSE,1,0,17.638695660728693,4271.370738895326,68.0583123182086,72.52840702283812,99.97500000000001,4.470094704629517,-4.470094704629517,VA11
408,2018,Washington,WA,FALSE,WA-01,197209,135534,332743,Suzan Delbene,Jeffrey Beeler,True,False,987421.06,20905.0,332743,59.2676630312283,40.73233696877169,987421.06,20905,1008326.06,97.92676190477512,2.073238095224872,7.739078687901653,3.5862531990957933,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,82.7,7.1,5.2,1.2,1.1,FALSE,FALSE,TRUE,FALSE,1,0,6.700872315700188,9589.650697154515,59.23467482599441,59.2676630312283,99.27,0.032988205233891676,-0.032988205233891676,WA01
410,2018,Washington,WA,FALSE,WA-03,145407,161819,307226,Carolyn Long,Jaime Herrera Beutler,False,True,3226617.97,1638545.98,307226,47.32900210268662,52.67099789731338,3226617.97,1638545.98,4865163.95,66.32084762528918,33.679152374710824,-5.120249200886676,-2.8033050796493555,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,86.7,3.2,4.9,1.3,0.7,FALSE,FALSE,FALSE,TRUE,0,1,-4.5410131705773455,4398.454829736825,44.76063583453439,47.32900210268662,4.3,2.568366268152232,-2.568366268152232,WA03
411,2018,Washington,WA,FALSE,WA-04,83785,141551,225336,Christine Brown,Dan Newhouse,False,True,471221.45,446950.24,225336,37.18225228103809,62.817747718961904,471221.45,446950.24,918171.69,51.32171413387838,48.67828586612162,-13.40638022980037,-13.133420817787789,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.9,1.5,22,1.1,2.6,FALSE,FALSE,FALSE,TRUE,0,1,-13.338140376797224,2633.9183416395317,34.50029944225826,37.18225228103809,0.045,2.6819528387798286,-2.6819528387798286,WA04
412,2018,Washington,WA,FALSE,WA-05,144925,175422,320347,Lisa Brown,Cathy Mcmorris Rodgers,False,True,4982374.16,2805457.0,320347,45.2400053691778,54.759994630822206,4982374.16,2805457,7787831.16,63.97640187155778,36.02359812844222,-8.248657596280907,-7.005599350710334,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87.8,2.1,4.5,1.4,1.4,FALSE,FALSE,FALSE,TRUE,0,1,-7.937893034888264,4092.9799964310623,41.391197473429244,45.2400053691778,0.97,3.848807895748557,-3.848807895748557,WA05
413,2018,Washington,WA,FALSE,WA-06,206409,116677,323086,Derek Kilmer,Douglas Dightman,True,False,1133441.14,2610.0,323086,63.88670508780944,36.11329491219056,1133441.14,2610,1136051.14,99.77025682136104,0.2297431786389475,5.653308119065933,5.72154285983725,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,81.6,4.1,5.1,3.5,1.6,FALSE,FALSE,TRUE,FALSE,1,0,5.670366804258762,9954.10414620034,59.43270930490372,63.88670508780944,99.355,4.4539957829057215,-4.4539957829057215,WA06
414,2018,Washington,WA,FALSE,WA-07,329800,64881,394681,Pramila Jayapal,Craig Keller,True,False,1850187.85,7006.0,394681,83.56115445131638,16.43884554868362,1850187.85,7006,1857193.85,99.62276420417824,0.3772357958217447,35.97561055835293,29.447134576180844,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77.1,9.3,5.2,3.6,0.5,FALSE,FALSE,TRUE,FALSE,1,0,34.34349156280991,9924.695147681297,83.66503147241447,83.56115445131638,100,0.10387702109808572,0.10387702109808572,WA07
415,2018,Washington,WA,FALSE,WA-08,164089,148968,313057,Kim Schrier,Dino Rossi,False,False,7018782.78,4295948.74,313057,52.415055405245695,47.58494459475431,7018782.78,4295948.74,11314731.52,62.032252091828695,37.96774790817131,0.5328654341925372,-1.1638322895605313,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,79.9,6.8,6.6,2.7,0.9,FALSE,FALSE,FALSE,FALSE,0,0,0.10869100325427006,3848.0002995841855,50.3308213943502,52.415055405245695,54.66,2.084234010895493,-2.084234010895493,WA08
417,2018,Washington,WA,FALSE,WA-10,166215,103860,270075,Denny Heck,Joseph Brumbles,True,False,777031.04,2485.0,270075,61.544015551235766,38.45598444876423,777031.04,2485,779516.04,99.68121246100335,0.3187875389966318,5.110293529154752,5.844206736045948,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,73.5,7.3,7.3,6.2,1.3,FALSE,FALSE,TRUE,FALSE,1,0,5.293771830877551,9936.344117695691,58.22219970286075,61.544015551235766,98.81,3.3218158483750173,-3.3218158483750173,WA10
418,2018,West Virginia,WV,FALSE,WV-01,70217,127997,198214,Kendra Fershee,David B Mckinley,False,True,246661.68,451486.14,198214,35.42484385563078,64.57515614436922,246661.68,451486.14,698147.8200000001,35.33086732262517,64.66913267737483,-23.158895439973985,-15.593083856208132,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94.8,0.6,1,2.5,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-21.26744254403252,1248.2701857689428,30.498674544425445,35.42484385563078,0.02,4.926169311205339,-4.926169311205339,WV01
419,2018,West Virginia,WV,FALSE,WV-02,88011,110504,204792,Talley Sergent,Alex X Mooney,False,True,587066.78,1057980.1,198515,44.33468503639524,55.66531496360477,587066.78,1057980.1,1645046.88,35.68693312861698,64.31306687138301,-20.25727136276514,-13.210610300839058,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,92.2,0.6,1.5,4.4,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-18.49560609728362,1273.55719612638,33.02398570601769,44.33468503639524,0.04,11.310699330377552,-11.310699330377552,WV02
420,2018,West Virginia,WV,FALSE,WV-03,76340,98645,174985,Richard Ojeda Ii,Carol Miller,False,False,2299376.93,976288.52,174985,43.626596565419895,56.373403434580105,2299376.93,976288.52,3275665.45,70.19571946823812,29.804280531761872,-26.827928916215008,-18.43214452185517,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94,0.4,0.8,3.7,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-24.728982817625052,4927.4390316635845,29.644414331902542,43.626596565419895,0.01,13.982182233517353,-13.982182233517353,WV03
421,2018,Wisconsin,WI,FALSE,WI-01,137508,177492,325317,Randy Bryce,Bryan Steil,False,False,8091522.53,1671550.93,315000,43.653333333333336,56.34666666666666,8091522.53,1671550.93,9763073.46,82.87884510089509,17.121154899104894,-6.580299777110831,-4.088257059665729,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,86.2,1.2,6.2,5.1,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-5.957289097749555,6868.902965258162,46.028773444880294,43.653333333333336,9.795,2.3754401115469577,2.3754401115469577,WI01
423,2018,Wisconsin,WI,FALSE,WI-03,187888,126980,314989,Ron Kind,Steve Toft,True,False,483974.43,253902.34,314868,59.671989532121394,40.328010467878606,483974.43,253902.34,737876.77,65.59014318881458,34.40985681118542,-3.5045347797064323,3.6142321862186577,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94.6,1.5,1.4,1,0.5,FALSE,FALSE,TRUE,FALSE,1,0,-1.7248430382251598,4302.0668835292,51.95596405317184,59.671989532121394,74.485,7.716025478949554,-7.716025478949554,WI03
424,2018,Wisconsin,WI,FALSE,WI-04,206487,59091,273087,Gwen S Moore,Tim Rogers,True,False,275805.46,0,265578,77.75003953640737,22.24996046359261,275805.46,0,275805.46,100,0,26.11715440003737,24.040339440558853,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,51.7,2.8,10.5,32.7,0.5,FALSE,FALSE,TRUE,FALSE,1,0,25.59795066016774,10000,77.96187392391332,77.75003953640737,100,0.2118343875059452,0.2118343875059452,WI04
425,2018,Wisconsin,WI,FALSE,WI-05,138385,225619,364288,Tom Palzewicz,F James Sensenbrenner Jr,False,True,226431.28,167039.39,364004,38.017439368798144,61.982560631201856,226431.28,167039.39,393470.67,57.54718134391058,42.452818656089406,-11.745187932629726,-13.859427017701172,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.5,1.7,3.6,2.1,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-12.273747703897588,3311.67808062893,38.15771013815736,38.017439368798144,0.22499999999999998,0.14027076935921912,0.14027076935921912,WI05
426,2018,Wisconsin,WI,FALSE,WI-06,144536,180311,325065,Dan Kohl,Glenn Grothman,False,True,2547282.1,1315742.99,324847,44.49356158437664,55.50643841562336,2547282.1,1315742.99,3863025.09,65.94008686596442,34.05991313403558,-10.019615845437071,-5.666698743026167,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,93,1.6,2.5,1.7,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-8.931386569834345,4348.0950558909335,41.95468396073324,44.49356158437664,1.225,2.538877623643401,-2.538877623643401,WI06
427,2018,Wisconsin,WI,FALSE,WI-07,124307,194061,322840,Margaret Engebretson,Sean P Duffy,False,True,110873.75,1881765.35,318368,39.0450673434516,60.9549326565484,110873.75,1881765.35,1992639.1,5.56416613525249,94.43583386474752,-11.871071256146005,-3.5243774129637018,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,94.2,1.1,1.2,0.6,1.7,FALSE,FALSE,FALSE,TRUE,0,1,-9.78439779535043,30.959944780690634,39.77200997999295,39.0450673434516,0.43,0.7269426365413523,0.7269426365413523,WI07
428,2018,Wisconsin,WI,FALSE,WI-08,119265,209410,328774,Beau Liegeois,Mike Gallagher,False,True,339419.65,1918669.94,328675,36.28660530919601,63.71339469080398,339419.65,1918669.94,2258089.59,15.03127473343518,84.96872526656483,-10.382994352112432,-3.833877151337525,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.8,1.5,2.4,1.1,2.1,FALSE,FALSE,FALSE,TRUE,0,1,-8.745715051918705,225.93922011200686,39.943315165835834,36.28660530919601,0.485,3.6567098566398215,3.6567098566398215,WI08
