...1,Unnamed: 0,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,dem_2p_prev,dem_2p_prev2,generic_ballot_avg,ics,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,dem_2p_12,demo_cluster,district_id,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,net_scandal_score,Year,Geography,dem_stand,rep_stand,inc_dummy,polarization,shave,dem_over_under,rep_over_under,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,dem_pct_2p_offset,baseline,funds_pct_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index
1953,1953,2024,California,CA,FALSE,CA-03,188067,234246,422313,Jessica Morse,Kevin Kiley,False,True,2815071.91,3014958.68,422313,44.53260969944093,55.46739030055906,2815071.91,3014958.68,5830030.59,48.28571422641541,51.7142857735846,0,0,0,0,3,-3.193477961430254,-5.341381101392919,48.028752268570166,49.07635696277622,-0.8352436655714882,71.8,75.58325169314648,6.309664778293649,12.082293308344337,1.853729181752353,0.6212037313114964,40.26,570157,194473,74.56639158808835,25.43360841191165,NA,0,CA03,FALSE,FALSE,FALSE,TRUE,0,1,-3.73045374642092,Pacific,0,0,0,2024,CA-03,Jessica Morse,Kevin Kiley,-1,0.9828210320037504,2.15,0,1.7543158411811357,2331.5101983550553,0,0,0,-5.467390300559067,-6.625663827270352,-3.4285715471691893,46.526400677299755,44.53260969944093,3.87387000757738,18.099999999999998,1.993790977858822,1.993790977858822,0.514676789349906,TRUE,TRUE,21
1954,1954,2024,California,CA,FALSE,CA-04,227730,114950,342680,Mike Thompson,John Munn,True,False,894741.21,30889.98,342680,66.45558538578265,33.544414614217345,894741.21,30889.98,925631.19,96.6628198861795,3.337180113820495,0,0,0,0,4,16.467395682792805,17.33675256704762,66.11697146027898,68.73723060699928,-0.8352436655714882,71.8,60.59808948706762,8.133644632911716,23.968120391886984,3.014178247607295,0.4300753362017192,35.36,675150,89987,88.23909966450452,11.760900335495474,NA,6,CA04,FALSE,FALSE,TRUE,FALSE,1,0,16.68473490385651,Pacific,0,0,0,2024,CA-04,Mike Thompson,John Munn,1,0.9828210320037504,2.15,3.824404369675872,0,9343.70074834798,0,0,0,16.455585385782655,34.20471347328451,93.32563977235901,69.0495515622395,66.45558538578265,3.8047296938498674,100,2.5939661764568456,2.5939661764568456,0.6817741035979105,TRUE,TRUE,22
1955,1955,2024,California,CA,FALSE,CA-05,140919,227643,368562,Michael Barkley,Tom McClintock,False,True,13690.57,937576.95,368562,38.23481530922884,61.76518469077116,13690.57,937576.95,951267.52,1.4391924156098592,98.56080758439016,0,0,0,0,5,-8.560854164684393,-9.228271301670269,40.91019424021922,43.70898075952208,-0.8352436655714882,71.8,66.20022361139434,5.507133766023725,21.9884537764308,2.446892293845061,0.5122669835666721,30.15,564945,200065,73.84805427380034,26.15194572619966,NA,1,CA05,FALSE,FALSE,FALSE,TRUE,0,1,-8.727708448930862,Pacific,0,0,0,2024,CA-05,Michael Barkley,Tom McClintock,-1,0.9828210320037504,2.15,0,-3.5733867625276226,2.071274809148942,0,0,0,-11.765184690771157,-16.620173232290234,-97.1216151687803,38.94979334729304,38.23481530922884,3.849874071288187,0.325,0.7149780380641957,0.7149780380641957,0.18571465581079655,TRUE,TRUE,23
1956,1956,2024,California,CA,FALSE,CA-06,165408,121664,287072,Ami Bera,Christine Bish,True,False,458165.56,172729.28,287072,57.61899453795564,42.38100546204437,458165.56,172729.28,630894.84,72.62154180877435,27.378458191225658,0,0,0,0,6,7.196282526254613,7.946986302129389,57.17843292835821,59.46611745046109,-0.8352436655714882,71.8,54.11420749983521,11.57177809917836,18.878514457209995,9.874020449866034,0.3526574356627982,29.33,753458,3272,99.56761328346968,0.4323867165303344,NA,6,CA06,FALSE,FALSE,TRUE,FALSE,1,0,7.383958470223307,Pacific,0,0,0,2024,CA-06,Ami Bera,Christine Bish,1,0.9828210320037504,2.15,-1.2855778934789512,0,5273.888334683561,0,0,0,7.618994537955643,15.603160606018102,45.2430836175487,58.631683594427855,57.61899453795564,3.807370454753,98.9,1.0126890564722117,1.0126890564722117,0.2659812247079879,TRUE,TRUE,24
1957,1957,2024,California,CA,FALSE,CA-07,197429,98341,295770,Doris Matsui,Tom Silva,True,False,366890.42,1551.5,295770,66.75085370389154,33.249146296108464,366890.42,1551.5,368441.92,99.57890242239536,0.4210975776046331,0,0,0,0,7,16.75113397524293,19.42566689585312,65.42240344441389,69.0209688994494,-0.8352436655714882,71.8,37.84407329467485,23.584801172895013,22.47873564620921,11.035124901679936,0.221138016027813,33.410000000000004,723958,34162,95.49385321584974,4.506146784150267,NA,6,CA07,FALSE,FALSE,TRUE,FALSE,1,0,17.419767205395477,Pacific,0,0,0,2024,CA-07,Doris Matsui,Tom Silva,1,0.9828210320037504,2.15,3.2719406788302123,0,9915.957807648936,0,0,0,16.750853703891536,35.67477807636244,99.15780484479073,69.60065512849964,66.75085370389154,3.79448067249995,100,2.8498014246081027,2.8498014246081027,0.7510385927807464,TRUE,TRUE,25
1958,1958,2024,California,CA,FALSE,CA-08,201962,71068,273030,John Garamendi,Rudy Recile,True,False,551472.99,17223.01,273030,73.97062593854156,26.029374061458448,551472.99,17223.01,568696,96.97149091957742,3.0285090804225803,0,0,0,0,8,25.30628865344276,28.402780747976244,72.52543638908429,77.57612357764923,-0.8352436655714882,71.8,31.72116580949309,20.14040683521631,26.30584567669964,16.529659140769475,0.2470342862752719,29.78,748104,9945,98.6880795304789,1.3119204695210995,NA,6,CA08,FALSE,FALSE,TRUE,FALSE,1,0,26.08041167707613,Pacific,0,0,0,2024,CA-08,John Garamendi,Rudy Recile,1,0.9828210320037504,2.15,0.8862250753374212,0,9403.470051165687,0,0,0,23.97062593854156,52.996067019723746,93.94298183915484,76.95879068369368,73.97062593854156,3.870426617326204,100,2.988164745152119,2.988164745152119,0.7720504845061303,TRUE,TRUE,26
1959,1959,2024,California,CA,FALSE,CA-09,130183,121174,251357,Josh Harder,Kevin Lincoln,True,False,4507023.42,1335500.51,251357,51.79207262976563,48.207927370234366,4507023.42,1335500.51,5842523.93,77.14171946917469,22.858280530825315,40,1.620437799228e-4,44,1.620437799228e-4,9,4.174905517354389,5.790079723407004,49.084047205415445,56.44474044156086,-0.8352436655714882,71.8,37.2885313800075,17.18746479363694,33.562545960306686,8.126089476907698,0.3215941236355293,20.42,703283,58746,92.29084457415662,7.709155425843374,NA,6,CA09,FALSE,FALSE,TRUE,FALSE,1,0,4.578699068867543,Pacific,0,0,0,2024,CA-09,Josh Harder,Kevin Lincoln,1,0.9828210320037504,2.15,2.063335807219044,0,5950.8448826608455,1.620437799228e-4,0.012729641782972527,4,1.7920726297656273,9.992641803306574,54.283438938349384,56.71857109938645,51.79207262976563,3.84654395510402,96.72500000000001,4.9264984696208245,4.9264984696208245,1.2807596967880224,TRUE,FALSE,27
1960,1960,2024,California,CA,FALSE,CA-10,242325,122219,364544,Mark DeSaulnier,Katherine Piccinini,True,False,285976.17,38179.38,364544,66.47345725070225,33.526542749297754,285976.17,38179.38,324155.55,88.22189532155164,11.778104678448356,0,0,0,0,10,17.835307944342482,18.16055482225827,67.47835719294225,70.10514286854895,-0.8352436655714882,71.8,55.40348888036297,19.556092560885524,14.945609122473485,5.550942654320634,0.1792350728106693,54.75,751002,9264,98.78147911388908,1.2185208861109138,NA,6,CA10,FALSE,FALSE,TRUE,FALSE,1,0,17.91661966382143,Pacific,0,0,0,2024,CA-10,Mark DeSaulnier,Katherine Piccinini,1,0.9828210320037504,2.15,0,0,7783.102814126815,0,0,0,16.473457250702253,36.66848299321435,76.44379064310328,69.0323070685547,66.47345725070225,3.8794900771682643,100,2.5588498178524475,2.5588498178524475,0.6595840605217413,TRUE,TRUE,28
1961,1961,2024,California,CA,FALSE,CA-11,274796,64315,339111,Nancy Pelosi,Bruce Lou,True,False,9554439.66,99069.66,339111,81.03423362851692,18.965766371483085,9554439.66,99069.66,9653509.32,98.97374460710624,1.026255392893742,0,0,0,0,11,35.758817554388365,39.53179087312386,85.31182416922441,88.02865247859484,-0.8352436655714882,71.8,46.424149093890726,31.51124330667417,11.969045508137492,5.429066941587371,0.2134090475811481,64.01,759192,0,100,0,NA,6,CA11,FALSE,FALSE,TRUE,FALSE,1,0,36.70206088407224,Pacific,0,0,0,2024,CA-11,Nancy Pelosi,Bruce Lou,1,0.9828210320037504,2.15,-3.910371744386083,0,9795.802121552691,0,0,0,31.034233628516915,74.23936543371596,97.94748921421251,85.73814950988648,81.03423362851692,3.8656911239279927,100,4.703915881369568,4.703915881369568,1.2168369718555891,TRUE,FALSE,29
1962,1962,2024,California,CA,FALSE,CA-13,105554,105367,210921,Adam Gray,John Duarte,False,True,5255055.1,1761346.96,210921,50.04432939346959,49.9556706065304,5255055.1,1761346.96,7016402.06,74.89672135464825,25.103278645351747,46.3,0.1561911121039008,45.2,0.1561911121039008,13,3.28246835364596,5.47197313222005,47.21257136418269,55.55230327785243,-0.8352436655714882,71.8,30.98885410259,7.645130785262443,54.61374966718388,3.808564162359184,0.3298322606707737,13.13,619076,148996,80.60129779499839,19.39870220500161,NA,5,CA13,FALSE,FALSE,FALSE,TRUE,0,1,3.8298445482894814,Pacific,0,0,0,2024,CA-13,Adam Gray,John Duarte,-1,0.9828210320037504,2.15,0,-6.49198386431683,5609.518869675823,0.1561911121039008,0.3952102125501071,-1.0999999999999943,0.04432939346958875,8.494932762150452,49.79344270929651,52.62354139861106,50.04432939346959,3.852932769501538,75,2.5792120051414713,2.5792120051414713,0.6694152634994327,TRUE,TRUE,30
1963,1963,2024,California,CA,FALSE,CA-14,187263,89125,276388,Eric Swalwell,Vin Kruttiventi,True,False,3347503.42,98311.78,276388,67.75366513741552,32.24633486258448,3347503.42,98311.78,3445815.2,97.14692244668258,2.853077553317427,0,0,0,0,14,20.94853866643131,23.93587238892579,68.42528895995879,73.21837359063778,-0.8352436655714882,71.8,32.794853895339124,36.23665400411997,20.679708947010024,6.336269845008716,0.2584615648166786,46.32,752075,7341,99.03333614250953,0.9666638574904928,NA,6,CA14,FALSE,FALSE,TRUE,FALSE,1,0,21.69537209705493,Pacific,0,0,0,2024,CA-14,Eric Swalwell,Vin Kruttiventi,1,0.9828210320037504,2.15,-3.1237045294855363,0,9437.52454086176,0,0,0,17.753665137415524,44.22598785968135,94.29384489336515,72.26780191663613,67.75366513741552,3.894157602625488,100,4.514136779220607,4.514136779220607,1.1592075205628867,TRUE,FALSE,31
1964,1964,2024,California,CA,FALSE,CA-15,211648,77896,289544,Kevin Mullin,Anna Cheng Kramer,True,False,328461.47,139467.38,289544,73.09700770867295,26.902992291327056,328461.47,139467.38,467928.85,70.19474648763375,29.805253512366253,0,0,0,0,15,26.956434183172284,30.110308233545105,74.81796013606781,79.22626910737876,-0.8352436655714882,71.8,34.80065120198306,38.501908201790805,20.53208765047797,3.0829832577279106,0.1396893701093381,47.9,758892,166,99.9781307884246,0.0218692115754,NA,6,CA15,FALSE,FALSE,TRUE,FALSE,1,0,27.74490269576549,Pacific,0,0,0,2024,CA-15,Kevin Mullin,Anna Cheng Kramer,1,0.9828210320037504,2.15,0,0,4927.30243446317,0,0,0,23.097007708672948,56.32504905710247,40.389492975267494,77.02525970557147,73.09700770867295,3.8281162233282293,100,3.928251996898524,3.928251996898524,1.026157976333131,TRUE,FALSE,32
1965,1965,2024,California,CA,FALSE,CA-17,172462,82415,254877,Ro Khanna,Anita Chen,True,False,10130965.0,72028.44,254877,67.66479517571221,32.33520482428779,10130965,72028.44,10202993.44,99.29404600303262,0.7059539969673841,0,0,0,0,17,21.91905880828476,27.430312585861607,69.82472386786816,74.18889373249122,-0.8352436655714882,71.8,28.724794908695213,49.618552548832106,15.891013668042971,2.601238438220587,0.244013312386502,62.43,756875,2062,99.72830419389224,0.2716958061077533,NA,6,CA17,FALSE,FALSE,TRUE,FALSE,1,0,23.29687225267897,Pacific,0,0,0,2024,CA-17,Ro Khanna,Anita Chen,1,0.9828210320037504,2.15,-3.144247021266132,0,9859.307571652358,0,0,0,17.664795175712214,47.42898817092943,98.58809200606524,73.88341694710218,67.66479517571221,3.8637139686876765,100,6.218621771389962,6.218621771389962,1.6094933066440573,TRUE,FALSE,33
1966,1966,2024,California,CA,FALSE,CA-18,147674,80832,228506,Zoe Lofgren,Peter Hernandez,True,False,1462434.43,191568.19,228506,64.6258741564773,35.374125843522705,1462434.43,191568.19,1654002.62,88.41790286886003,11.582097131139976,0,0,0,0,18,20.253491771604253,24.79515880913508,65.22854396084601,72.52332669581072,-0.8352436655714882,71.8,27.65283734521537,14.21418152526506,52.48102913180308,2.881249742983137,0.2370602592665162,23.5,706528,56875,92.54980658970425,7.450193410295741,NA,5,CA18,FALSE,FALSE,TRUE,FALSE,1,0,21.38890853098696,Pacific,0,0,0,2024,CA-18,Zoe Lofgren,Peter Hernandez,1,0.9828210320037504,2.15,-9.481626834072683,0,7817.725547727166,0,0,0,14.625874156477295,43.61306072754541,76.83580573772005,70.57996441251369,64.6258741564773,3.791604026281263,100,5.954090256036395,5.954090256036395,1.5703354608672202,TRUE,FALSE,34
1967,1967,2024,California,CA,FALSE,CA-19,252458,111862,364320,Jimmy Panetta,Jason Anderson,True,False,1583704.43,7948.56,364320,69.29567413263065,30.70432586736935,1583704.43,7948.56,1591652.99,99.50060974031784,0.4993902596821685,0,0,0,0,19,17.989004947303776,19.950012141743308,67.82132161888404,70.25883987151025,-0.8352436655714882,71.8,56.800293762008266,17.94989725747943,19.159810983435086,2.2521753966899847,0.1752557435665378,46.39,655258,103287,86.38353690288645,13.616463097113554,NA,6,CA19,FALSE,FALSE,TRUE,FALSE,1,0,18.47925674591366,Pacific,0,0,0,2024,CA-19,Jimmy Panetta,Jason Anderson,1,0.9828210320037504,2.15,1.9326760178969948,0,9900.371338695033,0,0,0,19.29567413263065,37.79375715739881,99.00121948063565,70.41051992729025,69.29567413263065,3.889485746374274,100,1.114845794659601,1.114845794659601,0.2866306415183152,TRUE,TRUE,35
1968,1968,2024,California,CA,FALSE,CA-21,102798,92733,195531,Jim Costa,Michael Maher,True,False,691703.0,645589.85,195531,52.57376068244933,47.426239317550674,691703,645589.85,1337292.85,51.72412310437464,48.275876895625366,0,0,0,0,21,8.098799567387381,10.3773411848531,51.94391986205764,60.36863449159385,-0.8352436655714882,71.8,25.734710620024902,9.79271403120131,56.77239227187479,5.460788236582744,0.3934253263083069,16.3,694811,61517,91.8663595688643,8.133640431135698,NA,5,CA21,FALSE,FALSE,TRUE,FALSE,1,0,8.668434971753811,Pacific,0,0,0,2024,CA-21,Jim Costa,Michael Maher,1,0.9828210320037504,2.15,-7.389328577617466,0,2675.3849109165026,0,0,0,2.5737606824493326,18.172113609079112,3.448246208749267,57.715551466488456,52.57376068244933,3.820262552591885,97.8,5.141790784039124,5.141790784039124,1.3459260229511287,TRUE,FALSE,36
1969,1969,2024,California,CA,FALSE,CA-22,78023,89484,167507,Rudy Salas,David Valadao,False,True,4982403.54,1515905.22,167507,46.57894893944731,53.42105106055269,4982403.54,1515905.22,6498308.76,76.67231158157527,23.32768841842473,46.58916766034434,1.5962553925124667,44.98455006464144,1.5962553925124667,22,4.34132579980303,7.297807986890199,47.005828417087216,56.6111607240095,-0.8352436655714882,71.8,23.718766901027585,4.40334114536386,63.58007331290187,5.987620936241813,0.6218376299501233,9.88,695155,87092,88.86643221386595,11.133567786134046,NA,5,CA22,FALSE,FALSE,FALSE,TRUE,0,1,5.080446346574822,Pacific,0,0,0,2024,CA-22,Rudy Salas,David Valadao,-1,0.9828210320037504,2.15,0,-11.615926526858914,5878.643363262162,1.5962553925124667,1.2634300109275807,-1.6046175957028979,-3.421051060552692,10.996136358721133,53.34462316315054,51.51681517647476,46.57894893944731,3.760009285451795,65.925,4.93786623702745,4.93786623702745,1.3132590539425026,TRUE,FALSE,37
1970,1970,2024,California,CA,FALSE,CA-23,105563,159286,264849,Derek Marshall,Jay Obernolte,False,True,728478.04,514607.67,264849,39.85780576857002,60.14219423142998,728478.04,514607.67,1243085.71,58.602398381685205,41.3976016183148,0,0,0,0,23,-7.295232371067591,-8.993411959287108,41.34030112228319,44.97460255313888,-0.8352436655714882,71.8,45.66664388710449,4.438109556677178,37.3701320889184,8.583729535004052,0.4721226972303307,20.32,620876,142525,81.33025762345085,18.669742376549152,NA,6,CA23,FALSE,FALSE,FALSE,TRUE,0,1,-7.719777268122471,Pacific,0,0,0,2024,CA-23,Derek Marshall,Jay Obernolte,-1,0.9828210320037504,2.15,0,-5.021242305953695,3434.2410960857405,0,0,0,-10.142194231429983,-14.604310870673453,17.204796763370407,42.23296689327762,39.85780576857002,3.780790181577252,2.4250000000000003,2.3751611247076028,2.3751611247076028,0.6282181794380202,TRUE,TRUE,38
1971,1971,2024,California,CA,FALSE,CA-24,214724,127755,342479,Salud Carbajal,Thomas Cole,True,False,1257314.73,22951.7,342479,62.69698288070218,37.30301711929783,1257314.73,22951.7,1280266.43,98.20727159111718,1.7927284088828292,0,0,0,0,24,12.607169672768642,12.398756018600231,62.92490790426146,64.87700459697511,-0.8352436655714882,71.8,61.11416881379586,4.971762374833718,28.595469666241907,1.865903464076554,0.2302294645205947,37.84,712580,52149,93.18072153664892,6.819278463351069,NA,6,CA24,FALSE,FALSE,TRUE,FALSE,1,0,12.55506625922654,Pacific,0,0,0,2024,CA-24,Salud Carbajal,Thomas Cole,1,0.9828210320037504,2.15,-2.3867951224324884,0,9644.668193371452,0,0,0,12.69698288070218,25.94537618402457,96.41454318223435,64.28731567392153,62.69698288070218,3.8487370906933287,100,1.5903327932193463,1.5903327932193463,0.41320899706684217,TRUE,TRUE,39
1972,1972,2024,California,CA,FALSE,CA-25,137837,107194,245031,Raul Ruiz,Ian Weeks,True,False,1375473.98,141638.99,245031,56.25288228836352,43.74711771163648,1375473.98,141638.99,1517112.97,90.66391278692976,9.336087213070227,0,0,0,0,25,5.530859496206261,8.026887256810511,51.26624928019211,57.80069442041273,-0.8352436655714882,71.8,31.51950151993082,3.1972720972592183,57.08847898570427,5.384664133107916,0.6964901557136929,16.43,679657,89703,88.34056878444422,11.659431215555786,NA,5,CA25,FALSE,FALSE,TRUE,FALSE,1,0,6.154866436357324,Pacific,0,0,0,2024,CA-25,Raul Ruiz,Ian Weeks,1,0.9828210320037504,2.15,4.037177472835378,0,8219.945081836006,0,0,0,6.252882288363523,13.144976538286135,81.32782557385954,59.26713103339118,56.25288228836352,3.849956134195478,99.075,3.0142487450276576,3.0142487450276576,0.7829306724445427,TRUE,TRUE,40
1973,1973,2024,California,CA,FALSE,CA-26,187393,146913,334306,Julia Brownley,Michael Koslow,True,False,802508.4,62754.66,334306,56.05433345497838,43.94566654502163,802508.4,62754.66,865263.06,92.74733166119444,7.252668338805542,0,0,0,0,26,7.931128317122194,8.063332346582392,56.7724183064864,60.200963241328665,-0.8352436655714882,71.8,51.77065601353944,7.946157100827519,34.85028879552096,2.162374912672564,0.1806570959076641,36.120000000000005,730672,28046,96.30350143267988,3.6964985673201376,NA,6,CA26,FALSE,FALSE,TRUE,FALSE,1,0,7.964179324487243,Pacific,0,0,0,2024,CA-26,Julia Brownley,Michael Koslow,1,0.9828210320037504,2.15,-5.277582034133468,0,8602.0675302716,0,0,0,6.0543334549783765,16.763602314545974,85.4946633223889,59.46009730808517,56.05433345497838,3.8447143478128654,99.225,3.405763853106791,3.405763853106791,0.8858301410725664,TRUE,TRUE,41
1974,1974,2024,California,CA,FALSE,CA-27,154040,146050,300090,George Whitesides,Mike Garcia,False,True,7546688.54,4113047.38,300090,51.33126728648072,48.66873271351928,7546688.54,4113047.38,11659735.92,64.72435217898142,35.27564782101857,48.19996951324054,0.1574958787207347,46.09994664817094,0.1574958787207347,27,4.050262800929602,4.063014478140836,52.00326902270118,56.32009772513607,-0.8352436655714882,71.8,38.753122013507976,10.00831198451642,37.77174567736651,10.608220432223195,0.1967571214031593,29.32,705243,54984,92.76742341432232,7.232576585677698,NA,6,CA27,FALSE,FALSE,FALSE,TRUE,0,1,4.05345072023241,Pacific,0,0,0,2024,CA-27,George Whitesides,Mike Garcia,-1,0.9828210320037504,2.15,0,-12.995763212534255,4189.241764988817,0.1574958787207347,0.3968575043019027,-2.1000228650695973,1.331267286480717,8.942145106036309,29.448704357962853,51.35542016482451,51.33126728648072,3.8458690912758997,63.324999999999996,0.02415287834379143,0.02415287834379143,0.006280213332944857,TRUE,TRUE,42
1975,1975,2024,California,CA,FALSE,CA-28,204489,110455,314944,Judy Chu,April Verlato,True,False,1187948.99,282075.4,314944,64.92868573460679,35.07131426539321,1187948.99,282075.4,1470024.39,80.81151565111105,19.18848434888893,0,0,0,0,28,15.16857913351472,17.156549456793933,63.9320813771518,67.43841405772119,-0.8352436655714882,71.8,32.09017705909815,35.36513374926209,25.080349874025288,4.665501448805651,0.21799605677929151,46.89,752338,5553,99.26730888742576,0.7326911125742356,NA,6,CA28,FALSE,FALSE,TRUE,FALSE,1,0,15.665571714334524,Pacific,0,0,0,2024,CA-28,Judy Chu,April Verlato,1,0.9828210320037504,2.15,2.7305965749503542,0,6530.5010618297665,0,0,0,14.928685734606788,32.166387094240534,61.62303130222213,67.13991659311995,64.92868573460679,3.897608579684032,100,2.2112308585131615,2.2112308585131615,0.5673301495791606,TRUE,TRUE,43
1976,1976,2024,California,CA,FALSE,CA-29,146312,63374,209686,Luz Rivas,Benito Bernal,False,False,561950.5,35033.71,209686,69.77671375294487,30.22328624705512,561950.5,35033.71,596984.21,94.13155165360236,5.868448346397639,0,0,0,0,29,23.96421973914186,31.297935769925697,67.96330808781738,76.23405466334833,-0.8352436655714882,71.8,27.23397619171388,9.465454931732554,55.481171926382814,5.646048941012677,0.2011522179857204,23.95,756910,541,99.92857623793486,0.0714237620651368,NA,5,CA29,FALSE,FALSE,FALSE,FALSE,0,0,25.79764874683781,Pacific,0,0,0,2024,CA-29,Luz Rivas,Benito Bernal,0,0.9828210320037504,2.15,0,0,8860.749016714808,0,0,0,19.776713752944872,52.43054115924711,88.26310330720474,75.6890980938191,69.77671375294487,3.8309576625054187,100,5.912384340874226,5.912384340874226,1.5433175883775154,TRUE,FALSE,44
1977,1977,2024,California,CA,FALSE,CA-30,213100,98559,311659,Laura Friedman,Alex Balekian,False,False,1519517.95,409961.72,311659,68.3760135276055,31.62398647239451,1519517.95,409961.72,1929479.67,78.75273181810721,21.24726818189279,0,0,0,0,30,21.264748976285112,26.880832408414527,71.25810730681533,73.53458390049158,-0.8352436655714882,71.8,59.820064753301615,11.924912480723837,19.8725397765061,4.640166049098497,0.1975121869221718,49.44,757074,1043,99.8624222910184,0.1375777089815952,NA,6,CA30,FALSE,FALSE,FALSE,FALSE,0,0,22.668769834317462,Pacific,0,0,0,2024,CA-30,Laura Friedman,Alex Balekian,0,0.9828210320037504,2.15,0,0,6201.992768814715,0,0,0,18.376013527605494,46.172783334206414,57.50546363621443,72.13647718980445,68.3760135276055,3.9028651543072774,100,3.7604636621989584,3.7604636621989584,0.9635136018083633,TRUE,TRUE,45
1978,1978,2024,California,CA,FALSE,CA-31,148095,99856,247951,Gil Cisneros,Daniel Martinez,False,False,0,0,247951,59.727526809732566,40.272473190267434,0,0,0,0,0,0,0,0,0,31,13.584302159399831,18.603024390614443,58.71386572361516,65.8541370836063,-0.8352436655714882,71.8,18.510169300837127,20.264847679249293,55.79448053436228,3.309762612141491,0.3493939255042981,24.31,756753,509,99.93278416188848,0.0672158381115122,NA,5,CA31,FALSE,FALSE,FALSE,FALSE,0,0,14.838982717203484,Pacific,0,0,0,2024,CA-31,Gil Cisneros,Daniel Martinez,0,0.9828210320037504,2.15,0,0,0,0,0,0,9.727526809732566,30.513209099978457,0,63.72994922348433,59.727526809732566,3.842157951317622,99.95,4.002422413751766,4.002422413751766,1.0417120962919246,TRUE,FALSE,46
1979,1979,2024,California,CA,FALSE,CA-32,212934,108711,321645,Brad Sherman,Larry Thompson,True,False,1116504.37,47634.0,321645,66.20155761787063,33.798442382129366,1116504.37,47634,1164138.37,95.9082183675468,4.091781632453193,0,0,0,0,32,18.4951688722413,22.62689409867513,66.1454939001554,70.76500379644777,-0.8352436655714882,71.8,58.05917968965403,11.70579996250262,21.542429021502173,4.997261220723552,0.1981479234906385,50.970000000000006,748857,9465,98.75184947819,1.2481505218099962,NA,6,CA32,FALSE,FALSE,TRUE,FALSE,1,0,19.52810017884976,Pacific,0,0,0,2024,CA-32,Brad Sherman,Larry Thompson,1,0.9828210320037504,2.15,0.8734201010058413,0,9198.38635043704,0,0,0,16.201557617870634,39.891444023271006,91.8164367350936,70.9983465517623,66.20155761787063,3.7980992230890953,100,4.796788933891662,4.796788933891662,1.2629446078531634,TRUE,FALSE,47
1980,1980,2024,California,CA,FALSE,CA-33,137197,96078,233275,Pete Aguilar,Tom Herman,True,False,2439224.2,4100.0,233275,58.81341764012432,41.186582359875686,2439224.2,4100,2443324.2,99.83219582567062,0.1678041743293828,0,0,0,0,33,10.684412072422568,14.705799388375432,54.49708414798424,62.95424699662904,-0.8352436655714882,71.8,22.628237440791857,7.10101940069071,56.41468403577692,11.453989493549074,0.2557875047387343,20.48,754026,3192,99.57845693050086,0.4215430694991403,NA,5,CA33,FALSE,FALSE,TRUE,FALSE,1,0,11.689758901410784,Pacific,0,0,0,2024,CA-33,Pete Aguilar,Tom Herman,1,0.9828210320037504,2.15,-6.365312598876034,0,9966.467323375047,0,0,0,8.813417640124321,24.214761468393057,99.66439165134123,62.88170687048786,58.81341764012432,3.8794811749184754,99.95,4.06828923036354,4.06828923036354,1.0486683777886954,TRUE,FALSE,48
1981,1981,2024,California,CA,FALSE,CA-35,136413,97142,233555,Norma Torres,Mike Cargile,True,False,146200.25,139958.87,233555,58.40722741966561,41.5927725803344,146200.25,139958.87,286159.12,51.09054361084141,48.90945638915859,0,0,0,0,35,11.849606873035022,17.189292926619977,55.29084563214558,64.11944179724149,-0.8352436655714882,71.8,18.820837034327813,11.941898740791054,59.27059929985893,7.602696065625163,0.2662626051517843,21.84,761422,917,99.87971230646733,0.1202876935326672,NA,5,CA35,FALSE,FALSE,TRUE,FALSE,1,0,13.18452838643126,Pacific,0,0,0,2024,CA-35,Norma Torres,Mike Cargile,1,0.9828210320037504,2.15,-10.049344586047416,0,2610.243646451288,0,0,0,8.40722741966561,27.20430043843401,2.1810872216828194,61.31580081044213,58.40722741966561,3.86037268824927,99.75,2.9085733907765174,2.9085733907765174,0.7534436764693809,TRUE,TRUE,49
