,year,state,state_po,special,district,dem,rep,dem_2p_pct,dem_2p_12
285,2012,NORTH CAROLINA,NC,False,NC-02,128973.0,174066.0,42.559868531773134,42.144986603268045
286,2012,NORTH CAROLINA,NC,False,NC-03,114314.0,195571.0,36.88916856253126,41.421054978374286
287,2012,NORTH CAROLINA,NC,False,NC-04,259534.0,88951.0,74.47494153263412,72.27083158395611
288,2012,NORTH CAROLINA,NC,False,NC-05,148252.0,200945.0,42.45511845748961,40.23811022540644
289,2012,NORTH CAROLINA,NC,False,NC-06,142467.0,222116.0,39.07669858441014,41.760538184656745
290,2012,NORTH CAROLINA,NC,False,NC-07,168695.0,168041.0,50.09710871424499,40.22195950938377
291,2012,NORTH CAROLINA,NC,False,NC-08,137139.0,160695.0,46.045448135538585,41.39083271575385
292,2012,NORTH CAROLINA,NC,False,NC-09,171503.0,194537.0,46.85362255491204,43.24380371383422
293,2012,NORTH CAROLINA,NC,False,NC-10,144023.0,190826.0,43.0113274938853,41.351035562620105
294,2012,NORTH CAROLINA,NC,False,NC-11,141107.0,190319.0,42.57571825988305,38.29386760167629
295,2012,NORTH CAROLINA,NC,False,NC-12,247591.0,63317.0,79.63481158413421,79.06898670433455
296,2012,NORTH CAROLINA,NC,False,NC-13,160115.0,210495.0,43.20309759585548,43.97815739191813
297,2012,NORTH DAKOTA,ND,False,ND-AL,131870.0,173585.0,43.17166194693163,39.88210485958018
298,2012,OHIO,OH,False,OH-01,131490.0,201907.0,39.4394670617912,46.89028963002406
299,2012,OHIO,OH,False,OH-02,137077.0,194296.0,41.3663756552284,44.36491947023203
300,2012,OHIO,OH,False,OH-03,201897.0,77901.0,72.15812836403406,70.67667953943379
301,2012,OHIO,OH,False,OH-04,114214.0,182643.0,38.4744169751766,42.873683562234405
302,2012,OHIO,OH,False,OH-05,137806.0,201514.0,40.6124012731345,44.99770206982888
303,2012,OHIO,OH,False,OH-06,144444.0,164536.0,46.748656870994886,43.60123277390096
304,2012,OHIO,OH,False,OH-07,137708.0,178104.0,43.604422884500906,45.15983019952779
305,2012,OHIO,OH,False,OH-08,0.0,246378.0,0.0,37.05650851110701
306,2012,OHIO,OH,False,OH-09,217771.0,68668.0,76.0270074954877,68.63693977602104
307,2012,OHIO,OH,False,OH-10,131097.0,208201.0,38.63771669741643,49.0260945982339
308,2012,OHIO,OH,False,OH-11,258359.0,0.0,100.0,83.33440248116672
309,2012,OHIO,OH,False,OH-12,134605.0,233869.0,36.53039291781781,44.671422625844386
310,2012,OHIO,OH,False,OH-13,235492.0,88120.0,72.76986020295911,63.99451000930048
311,2012,OHIO,OH,False,OH-14,131637.0,183657.0,41.75055662334202,48.31993420044673
312,2012,OHIO,OH,False,OH-15,128188.0,205274.0,38.441561557238906,47.18792987385489
313,2012,OHIO,OH,False,OH-16,170600.0,185165.0,47.95300268435624,45.85880170735279
314,2012,OKLAHOMA,OK,False,OK-01,91421.0,181084.0,33.54837525916955,34.224559840157056
315,2012,OKLAHOMA,OK,False,OK-02,96081.0,143701.0,40.070147050237296,32.19319326464733
316,2012,OKLAHOMA,OK,False,OK-03,53472.0,201744.0,20.95166447244687,26.079574102085
317,2012,OKLAHOMA,OK,False,OK-04,71846.0,176740.0,28.901868970899407,32.88901933280478
318,2012,OKLAHOMA,OK,False,OK-05,97504.0,153603.0,38.8296622555325,40.78985342143237
319,2012,OREGON,OR,False,OR-01,197845.0,109699.0,64.33063236479984,58.8768678354489
320,2012,OREGON,OR,False,OR-02,96741.0,228043.0,29.786257943741077,41.58593554982348
321,2012,OREGON,OR,False,OR-03,264979.0,70325.0,79.02649535943502,74.4778247492308
322,2012,OREGON,OR,False,OR-04,212866.0,140549.0,60.231172983602846,53.49396018088252
323,2012,OREGON,OR,False,OR-05,177229.0,139223.0,56.00501813861186,51.72711778249559
324,2012,PENNSYLVANIA,PA,False,PA-01,235394.0,41708.0,84.94850271741092,82.96869912080756
325,2012,PENNSYLVANIA,PA,False,PA-02,318176.0,33381.0,90.50481145305028,90.9895502972575
326,2012,PENNSYLVANIA,PA,False,PA-03,123933.0,165826.0,42.77106146832367,43.63696250061758
327,2012,PENNSYLVANIA,PA,False,PA-04,104643.0,181603.0,36.55701739063603,42.10425150676006
328,2012,PENNSYLVANIA,PA,False,PA-05,104725.0,177740.0,37.07538987131149,42.06572967513886
329,2012,PENNSYLVANIA,PA,False,PA-06,143803.0,191725.0,42.85871819937531,48.75652007816747
330,2012,PENNSYLVANIA,PA,False,PA-07,143509.0,209942.0,40.60223340717667,49.07213869055694
331,2012,PENNSYLVANIA,PA,False,PA-08,152859.0,199379.0,43.396510314049024,49.96419896949191
332,2012,PENNSYLVANIA,PA,False,PA-09,105128.0,169177.0,38.325221924500106,36.34572508113287
333,2012,PENNSYLVANIA,PA,False,PA-10,94227.0,179563.0,34.41579312611856,39.01712263762396
334,2012,PENNSYLVANIA,PA,False,PA-11,118231.0,166967.0,41.45576055933071,45.25929188501195
335,2012,PENNSYLVANIA,PA,False,PA-12,163589.0,175352.0,48.26474224127503,41.458427058198026
336,2012,PENNSYLVANIA,PA,False,PA-13,209901.0,93918.0,69.08751592230901,66.78709178106524
337,2012,PENNSYLVANIA,PA,False,PA-14,251932.0,75702.0,76.8943394153232,68.93677534229387
338,2012,PENNSYLVANIA,PA,False,PA-15,128764.0,168960.0,43.2494525130658,48.52817576854241
339,2012,PENNSYLVANIA,PA,False,PA-16,111185.0,156192.0,41.583606667738806,46.90524053791765
340,2012,PENNSYLVANIA,PA,False,PA-17,161393.0,106208.0,60.31106012309371,56.14435979833675
341,2012,PENNSYLVANIA,PA,False,PA-18,122146.0,216727.0,36.044771935208765,41.43162287309529
342,2012,RHODE ISLAND,RI,False,RI-01,108612.0,83737.0,56.46611107934015,67.29550464962361
343,2012,RHODE ISLAND,RI,False,RI-02,124067.0,78189.0,61.3415671228542,60.98146907398265
344,2012,SOUTH CAROLINA,SC,False,SC-01,103557.0,179908.0,36.53255251971143,40.829713677865435
345,2012,SOUTH CAROLINA,SC,False,SC-02,0.0,196116.0,0.0,40.000282343308285
346,2012,SOUTH CAROLINA,SC,False,SC-03,84735.0,169512.0,33.3278268770133,34.464910828099065
347,2012,SOUTH CAROLINA,SC,False,SC-04,89964.0,173201.0,34.18539699428116,36.80100419897359
348,2012,SOUTH CAROLINA,SC,False,SC-05,123443.0,154324.0,44.44120431872757,44.18174996991598
349,2012,SOUTH CAROLINA,SC,False,SC-06,218717.0,0.0,100.0,71.62610578864296
350,2012,SOUTH CAROLINA,SC,False,SC-07,122389.0,153068.0,44.431254242949,44.890526803556426
351,2012,SOUTH DAKOTA,SD,False,SD-AL,153789.0,207640.0,42.55026575067302,40.78150086180476
352,2012,TENNESSEE,TN,False,TN-01,47663.0,182252.0,20.730704825696453,26.09004391515291
353,2012,TENNESSEE,TN,False,TN-02,54522.0,196894.0,21.68597066216947,31.455388700702112
354,2012,TENNESSEE,TN,False,TN-03,91094.0,157830.0,36.59510533335476,35.65662163376569
355,2012,TENNESSEE,TN,False,TN-04,102022.0,128568.0,44.24389609263194,33.631252196321896
356,2012,TENNESSEE,TN,False,TN-05,171621.0,86240.0,66.55562492971019,56.81916126731261
357,2012,TENNESSEE,TN,False,TN-06,0.0,184383.0,0.0,29.930644205136037
358,2012,TENNESSEE,TN,False,TN-07,61679.0,182730.0,25.23597739854097,33.372854868944415
359,2012,TENNESSEE,TN,False,TN-08,79490.0,190923.0,29.39577609064653,33.19872257816589
360,2012,TENNESSEE,TN,False,TN-09,188422.0,59742.0,75.92640350735805,78.9289761994711
361,2012,TEXAS,TX,False,TX-01,67222.0,178322.0,27.376763431401297,27.755241504531313
362,2012,TEXAS,TX,False,TX-02,80512.0,159664.0,33.52208380520951,36.10038845614106
363,2012,TEXAS,TX,False,TX-03,0.0,187180.0,0.0,34.722506541409075
364,2012,TEXAS,TX,False,TX-04,60214.0,182679.0,24.79033977924436,25.110918838621487
365,2012,TEXAS,TX,False,TX-05,69178.0,134091.0,34.0327349472866,34.748768566592496
366,2012,TEXAS,TX,False,TX-06,98053.0,145019.0,40.33907648762506,41.306717672474036
367,2012,TEXAS,TX,False,TX-07,85553.0,142793.0,37.4663887258809,39.17291322576546
368,2012,TEXAS,TX,False,TX-08,51051.0,194043.0,20.82915126441284,22.01979961356891
369,2012,TEXAS,TX,False,TX-09,144075.0,36139.0,79.94661901961003,78.67521274983218
370,2012,TEXAS,TX,False,TX-10,95710.0,159783.0,37.46090890944175,39.62873223890865
371,2012,TEXAS,TX,False,TX-11,41970.0,177742.0,19.10227934750947,19.81752226008574
372,2012,TEXAS,TX,False,TX-12,66080.0,175649.0,27.336397370609237,32.15540812305242
373,2012,TEXAS,TX,False,TX-13,0.0,187775.0,0.0,18.762713734142306
374,2012,TEXAS,TX,False,TX-14,109697.0,131460.0,45.48779425851209,39.95497020446953
375,2012,TEXAS,TX,False,TX-15,89296.0,54056.0,62.291422512416986,58.027979122448706
376,2012,TEXAS,TX,False,TX-16,101403.0,51043.0,66.5173241672461,65.02755814252968
377,2012,TEXAS,TX,False,TX-17,0.0,143284.0,0.0,38.45114628820961
378,2012,TEXAS,TX,False,TX-18,146223.0,44015.0,76.86319242212386,76.94188191881919
379,2012,TEXAS,TX,False,TX-19,0.0,163239.0,0.0,25.37767588372895
380,2012,TEXAS,TX,False,TX-20,119032.0,62376.0,65.61562885870525,59.75227183144981
381,2012,TEXAS,TX,False,TX-21,109326.0,187015.0,36.89195892569709,38.77564959458273
382,2012,TEXAS,TX,False,TX-22,80203.0,160668.0,33.29707602824749,37.130704587476295
383,2012,TEXAS,TX,False,TX-23,96676.0,87547.0,52.477703652638375,48.64853724637532
384,2012,TEXAS,TX,False,TX-24,87645.0,148586.0,37.10139651442867,38.59760748181955
385,2012,TEXAS,TX,False,TX-25,98827.0,154245.0,39.05094202440412,38.69601680316722
386,2012,TEXAS,TX,False,TX-26,74237.0,176642.0,29.59075889173665,31.235580768948367
387,2012,TEXAS,TX,False,TX-27,83395.0,120684.0,40.86407714659519,38.681917768712296
388,2012,TEXAS,TX,False,TX-28,112456.0,49309.0,69.51812814885791,60.90542116436922
389,2012,TEXAS,TX,False,TX-29,86053.0,0.0,100.0,66.63791813709528
390,2012,TEXAS,TX,False,TX-30,171059.0,41222.0,80.58139918315817,80.21053112298489
391,2012,TEXAS,TX,False,TX-31,82977.0,145348.0,36.34161830723749,39.095319105930706
392,2012,TEXAS,TX,False,TX-32,99288.0,146653.0,40.37065800334226,42.12259321772609
393,2012,TEXAS,TX,False,TX-33,85114.0,30252.0,73.77736941559905,72.64575494230141
394,2012,TEXAS,TX,False,TX-34,89606.0,52448.0,63.07882917763668,61.33087699408859
395,2012,TEXAS,TX,False,TX-35,105626.0,52894.0,66.63260156447136,64.54009563760441
396,2012,TEXAS,TX,False,TX-36,62143.0,165405.0,27.309842318983247,25.99665921933445
397,2012,UTAH,UT,False,UT-01,60611.0,175487.0,25.67196672568171,20.87592433713282
398,2012,UTAH,UT,False,UT-02,83176.0,154523.0,34.99215394259126,30.05454127682217
399,2012,UTAH,UT,False,UT-03,60719.0,198828.0,23.394221470485117,19.92635969097233
400,2012,UTAH,UT,False,UT-04,119803.0,119035.0,50.16077843559232,31.030367767939847
401,2012,VERMONT,VT,False,VT-AL,208600.0,67543.0,75.54057137063043,68.24725882639062
402,2012,VIRGINIA,VA,False,VA-01,147036.0,200845.0,42.26617722727025,46.23261522058436
403,2012,VIRGINIA,VA,False,VA-02,142548.0,166231.0,46.16505656148896,50.75644407717
404,2012,VIRGINIA,VA,False,VA-03,259199.0,58931.0,81.47581177506052,79.79924297745971
405,2012,VIRGINIA,VA,False,VA-04,150190.0,199292.0,42.97503161822354,49.30728013065754
406,2012,VIRGINIA,VA,False,VA-05,149214.0,193009.0,43.601394412415296,46.61086562429186
407,2012,VIRGINIA,VA,False,VA-06,111949.0,211278.0,34.63479226673514,40.143925540252376
408,2012,VIRGINIA,VA,False,VA-07,158012.0,222983.0,41.473510151051855,42.286780963427454
409,2012,VIRGINIA,VA,False,VA-08,226847.0,107370.0,67.87416558702878,68.60982255449468
410,2012,VIRGINIA,VA,False,VA-09,116400.0,184882.0,38.634900193174495,35.62058394399909
411,2012,VIRGINIA,VA,False,VA-10,142024.0,214038.0,39.88743533429571,49.428582266271455
412,2012,VIRGINIA,VA,False,VA-11,202606.0,117902.0,63.214022738902,63.24359608701096
413,2012,WASHINGTON,WA,False,WA-01,177025.0,151187.0,53.9361753988276,55.550115451105555
414,2012,WASHINGTON,WA,False,WA-02,184826.0,117465.0,61.14174752142802,60.90113658343086
415,2012,WASHINGTON,WA,False,WA-03,116438.0,177446.0,39.6203944413442,49.160557172360406
416,2012,WASHINGTON,WA,False,WA-04,78940.0,154749.0,33.77993829405749,38.830441434221974
417,2012,WASHINGTON,WA,False,WA-05,117512.0,191066.0,38.081781591688326,44.95826290129943
418,2012,WASHINGTON,WA,False,WA-06,186661.0,129725.0,58.99786969082071,57.68540511184701
419,2012,WASHINGTON,WA,False,WA-07,298368.0,76212.0,79.65401249399328,81.4109968281906
420,2012,WASHINGTON,WA,False,WA-08,121886.0,180204.0,40.34757853619782,50.80002996244923
421,2012,WASHINGTON,WA,False,WA-09,192034.0,76105.0,71.61733280127098,69.7788671528478
422,2012,WASHINGTON,WA,False,WA-10,163036.0,115381.0,58.5582058566826,57.80806898805571
423,2012,WEST VIRGINIA,WV,False,WV-01,80342.0,133809.0,37.51651871810078,36.37077839580163
424,2012,WEST VIRGINIA,WV,False,WV-02,68560.0,158206.0,30.233809301217995,38.753251951170704
425,2012,WEST VIRGINIA,WV,False,WV-03,108199.0,92238.0,53.98155031256704,33.53171773015459
426,2012,WISCONSIN,WI,False,WI-01,158414.0,200423.0,44.1465066311445,47.87560519234403
427,2012,WISCONSIN,WI,False,WI-02,265422.0,124683.0,68.03860499096398,69.15855997974546
428,2012,WISCONSIN,WI,False,WI-03,217712.0,121713.0,64.1414156293732,55.57809443822842
429,2012,WISCONSIN,WI,False,WI-04,235257.0,80787.0,74.43805292933895,76.00420169256861
430,2012,WISCONSIN,WI,False,WI-05,118478.0,250335.0,32.12413879120313,38.10443523430859
431,2012,WISCONSIN,WI,False,WI-06,135921.0,223460.0,37.820864208180176,46.297163508983594
432,2012,WISCONSIN,WI,False,WI-07,157524.0,201720.0,43.84874903964993,48.43948483904606
433,2012,WISCONSIN,WI,False,WI-08,156287.0,198874.0,44.00455004913265,48.129985100672236
434,2012,WYOMING,WY,False,WY-AL,57573.0,166452.0,25.699363910277874,28.839365988478573
