year,state,state_po,special,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct
104,2018,Wyoming,WY,False,61227.0,136210.0,203420.0,Gary Trauner,John Barrasso,False,True,851965.88,2835749.77,197437.0,31.01090474429818,68.98909525570181,851965.88,2835749.77,3687715.65,23.102808374067564,76.89719162593244
105,2020,Alabama,AL,False,920478.0,1392076.0,2316445.0,Doug Jones,Tommy Tuberville,True,False,27472878.73,7699666.71,2312554.0,39.80352458796638,60.19647541203362,27472878.73,7699666.71,35172545.44,78.10887266281404,21.891127337185978
106,2020,Alaska,AK,False,146068.0,191112.0,354587.0,Al Gross,Dan Sullivan,False,True,18132745.79,6249185.62,337180.0,43.320481641853014,56.679518358146986,18132745.79,6249185.62,24381931.41,74.36960380654274,25.630396193457262
107,2020,Arizona,AZ,True,1716634.0,1637908.0,3355307.0,"['Adam Chilton', 'Buzz Stewart', 'Mark Kelly', 'Mohammad ""Mike Obama"" Arif', 'Perry Kapadia']","['Debbie Simmons', 'Edward Davida', 'John Schiess', 'Martha Mcsally', 'Patrick ""Pat"" Thomas']","[False, False, True, False, False]","[False, False, False, True, False]","[0, 0, 98233235.44, 0, 0]","[0, 0, 0, 68221120.11, 0]",3354542.0,51.17342397263174,48.82657602736827,98233235.44,68221120.11,166454355.55,59.01511865845555,40.984881341544444
108,2020,Arkansas,AR,False,,793871.0,1193261.0,[],Tom Cotton,[],True,[],6396849.56,,,,0.0,6396849.56,6396849.56,0.0,100.0
109,2020,Colorado,CO,False,1731114.0,1429492.0,3235790.0,John W. Hickenlooper,Cory Gardner,False,True,39863159.07,19777039.15,3160606.0,54.77158494288753,45.228415057112464,39863159.07,19777039.15,59640198.22,66.839414119573,33.16058588042701
110,2020,Delaware,DE,False,291804.0,186054.0,490935.0,Christopher A. Coons,Lauren Witzke,True,False,3981462.28,467530.9,477858.0,61.06500257398642,38.93499742601358,3981462.28,467530.9,4448993.18,89.49131003163282,10.50868996836718
111,2020,Georgia,GA,False,2269262.0,2213979.0,4483241.0,Jon Ossoff,David A. Perdue,False,True,145155002.38,75574377.42,4483241.0,50.61655173121409,49.383448268785905,145155002.38,75574377.42,220729379.8,65.7615232333471,34.23847676665288
112,2020,Georgia,GA,True,2288446.0,2194848.0,4483294.0,Raphael Warnock,Kelly Loeffler,False,True,117629215.72,55679059.32,4483294.0,51.04385302413805,48.95614697586194,117629215.72,55679059.32,173308275.04,67.87282124460063,32.12717875539938
113,2020,Idaho,ID,False,285864.0,538446.0,859827.0,Paulette Jordan,Jim Risch,False,True,1105718.24,1635587.03,824310.0,34.679186228482,65.32081377151799,1105718.24,1635587.03,2741305.27,40.335465447815665,59.664534552184335
114,2020,Illinois,IL,False,3278930.0,2319870.0,5968901.0,Richard J. Durbin,Mark C. Curran Jr.,True,False,3696013.5,335690.12,5598800.0,58.564871043795094,41.435128956204906,3696013.5,335690.12,4031703.62,91.67374014461906,8.326259855380936
115,2020,Iowa,IA,False,754859.0,864997.0,1700130.0,Theresa Greenfield,Joni Ernst,False,True,52970089.34,21793212.99,1619856.0,46.60037682361889,53.399623176381105,52970089.34,21793212.99,74763302.33,70.85038740824172,29.149612591758288
116,2020,Kansas,KS,False,571530.0,727962.0,1367755.0,Barbara Bollier,Roger Marshall,False,True,27023007.79,4479222.33,1299492.0,43.98103258811905,56.01896741188095,27023007.79,4479222.33,31502230.119999997,85.78125322258931,14.218746777410693
117,2020,Kentucky,KY,False,816257.0,1233315.0,2135057.0,Amy Mcgrath,Mitch Mcconnell,False,True,94005836.84,59868152.25,2049572.0,39.82572946937214,60.17427053062786,94005836.84,59868152.25,153873989.09,61.09274049236257,38.90725950763743
118,2020,Louisiana,LA,False,730989.0,1267291.0,2071543.0,"['Adrian Perkins', 'Antoine Pierce', 'David Drew Knight', 'Derrick ""Champ"" Edwards', 'Peter Wenstrup']","['""Bill"" Cassidy', 'Dustin Murphy']","[False, False, False, False, False]","[True, False]","[2648848.77, 97126.6, 0, 0, 155341.09]","[4521421.72, 7748.04]",1998280.0,36.58090958224073,63.41909041775927,2901316.46,4529169.76,7430486.22,39.04611857284354,60.95388142715645
119,2020,Maine,ME,False,347223.0,417645.0,828305.0,Sara I. Gideon,Susan Margaret Collins,False,True,73418288.25,23106874.22,764868.0,45.396460565744675,54.603539434255325,73418288.25,23106874.22,96525162.47,76.06129466274496,23.93870533725505
120,2020,Massachusetts,MA,False,2357809.0,1177765.0,3658005.0,Edward J. Markey,Kevin J. O'Conner,True,False,9805523.36,646323.55,3535574.0,66.68815304106207,33.31184695893793,9805523.36,646323.55,10451846.91,93.81617856092383,6.183821439076168
121,2020,Michigan,MI,False,2734568.0,2642233.0,5479720.0,Gary Peters,John James,True,False,45404376.66,45827403.66,5376801.0,50.85864252740616,49.14135747259383,45404376.66,45827403.66,91231780.32,49.76815809221512,50.23184190778488
122,2020,Minnesota,MN,False,1566522.0,1398145.0,3214256.0,Tina Smith,Jason Lewis,True,False,13356797.77,6793047.92,2964667.0,52.839728711521396,47.160271288478604,13356797.77,6793047.92,20149845.689999998,66.28734520100437,33.712654798995636
123,2020,Mississippi,MS,False,578691.0,709511.0,1311354.0,Mike Espy,Cindy Hyde-Smith,False,True,11801285.58,2157870.19,1288202.0,44.922380185716214,55.077619814283786,11801285.58,2157870.19,13959155.77,84.54154229987506,15.458457700124942
124,2020,Montana,MT,False,272463.0,333174.0,605637.0,Steve Bullock,Steve Daines,False,True,46205011.4,27093026.52,605637.0,44.98783925024396,55.01216074975604,46205011.4,27093026.52,73298037.92,63.0371735876883,36.96282641231169
125,2020,Nebraska,NE,False,227191.0,583507.0,930012.0,Chris Janicek,Ben Sasse,False,True,67659.67,2405198.65,810698.0,28.024122422899772,71.97587757710022,67659.67,2405198.65,2472858.32,2.7360916496016645,97.26390835039834
126,2020,New Hampshire,NH,False,450778.0,326229.0,795914.0,Jeanne Shaheen,Corky Messner,True,False,15236819.7,1011801.8,777007.0,58.01466396055635,41.98533603944366,15236819.7,1011801.8,16248621.5,93.7729991433427,6.227000856657287
127,2020,New Jersey,NJ,False,2541178.0,1817052.0,4440440.0,Cory Booker,"Rikin ""Rik"" Mehta",True,False,5317701.42,259707.1,4358230.0,58.30756981618684,41.69243018381316,5317701.42,259707.1,5577408.52,95.34358835167413,4.656411648325879
128,2020,New Mexico,NM,False,474483.0,418483.0,917237.0,Ben R. Lujan,Mark V. Ronchetti,False,False,7409333.28,3808608.21,892966.0,53.135617705489345,46.864382294510655,7409333.28,3808608.21,11217941.49,66.04895636694928,33.95104363305072
129,2020,North Carolina,NC,False,2569965.0,2665598.0,5474952.0,Cal Cunningham,Thom Tillis,False,True,48478504.09,17309037.37,5235563.0,49.086698030374194,50.91330196962581,48478504.09,17309037.37,65787541.46000001,73.68949046298651,26.31050953701348
130,2020,Oklahoma,OK,False,509763.0,979140.0,1556361.0,Abby Broyles,Jim Inhofe ,False,True,2001852.15,2723672.52,1488903.0,34.237488943201804,65.76251105679819,2001852.15,2723672.52,4725524.67,42.36253727990801,57.63746272009199
131,2020,Oregon,OR,False,1321047.0,912814.0,2321249.0,Jeff Merkley,Jo Rae Perkins,True,False,5585245.96,120539.59,2233861.0,59.137385898227336,40.86261410177267,5585245.96,120539.59,5705785.55,97.88741464354544,2.1125853564545554
132,2020,Rhode Island,RI,False,328574.0,164855.0,494262.0,John F. Reed,Allen R. Waters,True,False,1339746.42,18929.0,493429.0,66.58992479161135,33.41007520838865,1339746.42,18929.0,1358675.42,98.60680485409826,1.3931951459017342
133,2020,South Carolina,SC,False,1110828.0,1369137.0,2515104.0,Jaime Harrison,Lindsey Graham,False,True,131109406.86,102558062.01,2479965.0,44.7920837592466,55.2079162407534,131109406.86,102558062.01,233667468.87,56.10939661136237,43.890603388637636
134,2020,South Dakota,SD,False,143987.0,276232.0,420219.0,Dan Ahlers,Mike Rounds,False,True,245553.67,2066636.73,420219.0,34.26475242671083,65.73524757328917,245553.67,2066636.73,2312190.4,10.619958892658667,89.38004110734134
135,2020,Tennessee,TN,False,1040691.0,1840926.0,2959761.0,Marquita Bradshaw,Bill Hagerty,False,False,1564486.33,7314185.31,2881617.0,36.114827195980595,63.885172804019405,1564486.33,7314185.31,8878671.64,17.62072518767008,82.37927481232991
136,2020,Texas,TX,False,4888764.0,5962983.0,11144040.0,"Mary ""Mj"" Hegar",John Cornyn,False,True,28046021.96,18604183.72,10851747.0,45.050478968962324,54.949521031037676,28046021.96,18604183.72,46650205.68,60.119824877908236,39.880175122091764
137,2020,Virginia,VA,False,2466500.0,1934199.0,4405087.0,Mark R. Warner,Daniel M. Gade,True,False,8161026.17,4686785.29,4400699.0,56.047914206356765,43.952085793643235,8161026.17,4686785.29,12847811.46,63.52074978223566,36.479250217764324
138,2020,West Virginia,WV,False,210309.0,547454.0,778918.0,Paula Jean Swearengin,Shelley Moore Capito,False,True,2015144.11,2434918.77,757763.0,27.753928339071717,72.2460716609283,2015144.11,2434918.77,4450062.88,45.28349743228797,54.716502567712034
139,2022,Alabama,AL,False,436746.0,942154.0,1414238.0,Will Boyd,Katie Britt,False,False,112153.96,9080849.3,1378900.0,31.673507868590907,68.32649213140908,112153.96,9080849.3,9193003.260000002,1.2199926055503214,98.78000739444967
140,2022,Alaska,AK,False,,253864.0,253864.0,[],"['Kelly C. Tshibaka', 'Lisa Murkowski']",[],"[False, True]",[],"[5733782.02, 5813100.3]",,,,0.0,11546882.32,11546882.32,0.0,100.0
141,2022,Arizona,AZ,False,1322027.0,1196328.0,2572294.0,Mark Kelly,"['Blake Masters', 'Roxanne Renee Rodriguez']",True,"[False, False]",86182200.14,"[12638177.0, 0]",2518355.0,52.49565688713466,47.50434311286534,86182200.14,12638177.0,98820377.14,87.21096056727718,12.789039432722813
142,2022,Arkansas,AR,False,280187.0,592437.0,901306.0,Natalie James,John Boozman,False,True,69437.27,3225487.7,872624.0,32.10855992959167,67.89144007040832,69437.27,3225487.7,3294924.97,2.107400642874123,97.89259935712587
143,2022,California,CA,False,6621621.0,4222029.0,10843650.0,Alex Padilla,Mark P. Meuser,True,False,9352290.72,0,10843650.0,61.06450318850203,38.93549681149797,9352290.72,0.0,9352290.72,100.0,0.0
144,2022,Colorado,CO,False,1397170.0,1031693.0,2500201.0,Michael Bennet,Joe O'Dea,True,False,16971970.14,4426702.57,2428863.0,57.52362319323898,42.476376806761024,16971970.14,4426702.57,21398672.71,79.31319091612949,20.68680908387051
145,2022,Florida,FL,False,3201522.0,4474847.0,7758014.0,Val Demings,Marco Rubio,False,True,78573917.51,38949661.01,7676369.0,41.706202502771816,58.293797497228184,78573917.51,38949661.01,117523578.52000001,66.85800287865501,33.14199712134497
146,2022,Georgia,GA,False,1820633.0,1721244.0,3541877.0,Raphael Warnock,Herschel Junior Walker,True,False,191454967.85,70457501.53,3541877.0,51.40305549853933,48.59694450146066,191454967.85,70457501.53,261912469.38,73.0988365323777,26.901163467622304
147,2022,Hawaii,HI,False,290894.0,106358.0,409148.0,"Schatz, Brian","Mcdermott, Bob",True,False,1207175.32,0,397252.0,73.22656651193701,26.77343348806299,1207175.32,0.0,1207175.32,100.0,0.0
148,2022,Idaho,ID,False,169808.0,358539.0,590890.0,David Roth,Mike Crapo,False,True,79929.37,1510435.77,528347.0,32.13948408905511,67.86051591094488,79929.37,1510435.77,1590365.1400000001,5.025850227074267,94.97414977292571
149,2022,Illinois,IL,False,2329136.0,1701055.0,4098896.0,Tammy Duckworth,Kathy Salvi,True,False,11430651.78,765546.39,4030191.0,57.792198930522154,42.207801069477846,11430651.78,765546.39,12196198.17,93.72307354038344,6.276926459616555
150,2022,Indiana,IN,False,704411.0,1090165.0,1859851.0,"Thomas M. Mcdermott, Jr.",Todd Young,False,True,1235311.02,5580066.12,1794576.0,39.252224480880166,60.74777551911984,1235311.02,5580066.12,6815377.140000001,18.125350873832932,81.87464912616707
151,2022,Iowa,IA,False,533330.0,681501.0,1230416.0,Michael Franken,Chuck Grassley,False,True,11312983.59,5613177.5,1214831.0,43.90157972590426,56.09842027409574,11312983.59,5613177.5,16926161.09,66.83726764649384,33.16273235350615
152,2022,Kansas,KS,False,372214.0,602976.0,1004956.0,Mark R. Holland,Jerry Moran,False,True,893026.65,1452786.97,975190.0,38.16835693557153,61.83164306442846,893026.65,1452786.97,2345813.62,38.06895153076995,61.93104846923004
153,2022,Kentucky,KY,False,564311.0,913326.0,1477830.0,Charles Booker,Rand Paul,False,True,6311658.43,22362331.46,1477637.0,38.19009675583381,61.8099032441662,6311658.43,22362331.46,28673989.89,22.011789967887164,77.98821003211283
154,2022,Louisiana,LA,False,481065.0,876843.0,1383290.0,"['Gary Chambers, Jr.', 'Mv \\Vinny\\"" Mendoza""', 'Salvador P. Rodriguez', 'Syrita Steib', '\\Luke\\"" Mixon""']","['Devin Lance Graham', 'John Kennedy']","[False, False, False, False, False]","[False, True]","[1703294.44, 0, 0, 183834.4, 2291833.93]","[0, 32141730.16]",1357908.0,35.42692141146529,64.57307858853471,4178962.77,32141730.16,36320692.93,11.505735251400667,88.49426474859933
155,2022,Maryland,MD,False,1316897.0,682293.0,2002336.0,Chris Van Hollen,Chris Chaffee,True,False,4074998.09,0,1999190.0,65.87152796882737,34.12847203117263,4074998.09,0.0,4074998.09,100.0,0.0
156,2022,Missouri,MO,False,868875.0,1143636.0,2012511.0,Trudy Busch Valentine,Eric Schmitt,False,False,1718057.67,5273782.43,2012511.0,43.173677063131585,56.82632293686842,1718057.67,5273782.43,6991840.1,24.572324959204945,75.42767504079505
157,2022,Nevada,NV,False,498316.0,490388.0,1020850.0,"Cortez Masto, Catherine","Laxalt, Adam Paul",True,False,55543614.55,16582861.38,988704.0,50.400928892772754,49.59907110722724,55543614.55,16582861.38,72126475.92999999,77.00863494829007,22.99136505170994
158,2022,New Hampshire,NH,False,332490.0,275631.0,620975.0,Maggie Hassan,Donald C. Bolduc,True,False,32011401.79,3502428.34,608121.0,54.674974223879794,45.32502577612021,32011401.79,3502428.34,35513830.129999995,90.1378467848182,9.862153215181808
159,2022,New York,NY,False,3022822.0,2204499.0,5848556.0,Charles E. Schumer,Joe Pinion,True,False,34530355.91,567659.09,5227321.0,57.82736510728918,42.17263489271082,34530355.91,567659.09,35098015.0,98.38264616959106,1.6173538304089277
160,2022,North Carolina,NC,False,1784049.0,1905786.0,3773924.0,Cheri Beasley,Ted Budd,False,False,35250751.45,10567966.55,3689835.0,48.350373390680076,51.64962660931993,35250751.45,10567966.55,45818718.0,76.93526355320549,23.06473644679452
161,2022,North Dakota,ND,False,59995.0,135474.0,240140.0,Katrina Christiansen,John Hoeven,False,True,99715.97,1165326.08,195469.0,30.692846436007752,69.30715356399224,99715.97,1165326.08,1265042.05,7.88242335501812,92.11757664498188
162,2022,Ohio,OH,False,1939489.0,2192114.0,4133342.0,Tim Ryan,Jd Vance,False,False,52143311.69,8953629.17,4131603.0,46.9427725751966,53.0572274248034,52143311.69,8953629.17,61096940.86,85.34520870608446,14.654791293915531
163,2022,Oklahoma,OK,False,369370.0,739960.0,1150732.0,Madison Horn,James Lankford,False,True,346551.94,3279385.05,1109330.0,33.29667456933464,66.70332543066536,346551.94,3279385.05,3625936.9899999998,9.557583073168626,90.44241692683137
164,2022,Oklahoma,OK,True,405389.0,710643.0,1150481.0,Kendra Horn,Markwayne Mullin,False,False,1813195.55,2825621.32,1116032.0,36.32413765913522,63.675862340864775,1813195.55,2825621.32,4638816.87,39.08745701358114,60.91254298641886
165,2022,Oregon,OR,False,1076424.0,788991.0,1927949.0,Wyden Ron,Perkins Jo Rae,True,False,7051802.01,120735.0,1865415.0,57.704264198583154,42.295735801416846,7051802.01,120735.0,7172537.01,98.31670439857375,1.6832956014262517
166,2022,Pennsylvania,PA,False,2751012.0,2487260.0,5368021.0,John K Fetterman,Mehmet C Oz,False,False,68305748.66,20719872.63,5238272.0,52.51754777147883,47.48245222852116,68305748.66,20719872.63,89025621.28999999,76.72594436324658,23.274055636753424
167,2022,South Carolina,SC,False,627616.0,1066274.0,1695702.0,Krystle Matthews,Tim Scott,False,True,131770.58,38181354.64,1693890.0,37.051756607571924,62.94824339242808,131770.58,38181354.64,38313125.22,0.3439306484223163,99.65606935157768
168,2022,South Dakota,SD,False,91007.0,242316.0,348020.0,Brian L Bengs,John R Thune,False,True,449261.77,3751172.67,333323.0,27.30294639133813,72.69705360866186,449261.77,3751172.67,4200434.4399999995,10.69560247677619,89.30439752322383
169,2022,Utah,UT,False,459958.0,571974.0,1076061.0,Evan Mcmullin,Mike Lee,False,True,7813860.1,7592448.42,1031932.0,44.572510591783185,55.42748940821682,7813860.1,7592448.42,15406308.52,50.71857473097001,49.28142526902999
170,2022,Vermont,VT,False,196575.0,80468.0,287386.0,Peter Welch,Gerald Malloy,False,False,2134173.57,285291.89,277043.0,70.95468934425342,29.045310655746583,2134173.57,285291.89,2419465.46,88.20847436276276,11.791525637237243
171,2022,Washington,WA,False,1741827.0,1299322.0,3047900.0,Patty Murray,Tiffany Smiley,True,False,11992151.63,20162092.88,3041149.0,57.27529298959044,42.72470701040955,11992151.63,20162092.88,32154244.509999998,37.295703297492906,62.7042967025071
172,2022,Wisconsin,WI,False,1310467.0,1337185.0,2652477.0,Mandela Barnes,Ron Johnson,False,True,39399577.48,28413967.17,2647652.0,49.49543973301627,50.504560266983724,39399577.48,28413967.17,67813544.65,58.09986439043928,41.90013560956071
173,2024,Arizona,AZ,False,1676335.0,1595761.0,3347964.0,Ruben Gallego,Kari Lake,False,False,59385707.27,23239868.42,3272096.0,51.23122915709074,48.768770842909255,59385707.27,23239868.42,82625575.69,71.8732750411412,28.126724958858805
174,2024,California,CA,False,9036252.0,6312594.0,15348846.0,Adam B. Schiff,Steve Garvey,False,False,45110628.66,20239043.43,15348846.0,58.872517191194696,41.1274828088053,45110628.66,20239043.43,65349672.089999996,69.0296174675113,30.970382532488692
175,2024,Connecticut,CT,False,953646.0,678256.0,1708259.0,Christopher S. Murphy,Matthew M. Corey,True,False,12056273.92,238005.52,1631902.0,58.43770030308193,41.562299696918075,12056273.92,238005.52,12294279.44,98.06409540988928,1.935904590110732
176,2024,Delaware,DE,False,283298.0,197753.0,500606.0,Lisa Blunt Rochester,Eric Hansen,False,False,6039846.28,131912.56,481051.0,58.891468887914165,41.10853111208583,6039846.28,131912.56,6171758.84,97.86264234524108,2.1373576547589144
177,2024,Florida,FL,False,4603077.0,5977706.0,10757428.0,Debbie Mucarsel-Powell,Rick Scott,False,True,34482940.4,5556639.68,10580783.0,43.50412441120851,56.49587558879149,34482940.4,5556639.68,40039580.08,86.12213297717481,13.87786702282518
178,2024,Hawaii,HI,False,324194.0,160075.0,501763.0,Mazie K. Hirono,Bob Mcdermott,True,False,2064894.06,18912.6,484269.0,66.94502435629785,33.05497564370216,2064894.06,18912.6,2083806.6600000001,99.09240140349681,0.9075985965031899
179,2024,Indiana,IN,False,1097061.0,1659416.0,2829897.0,Valerie Mccray,Jim Banks,False,False,120540.01,4534595.55,2756477.0,39.79938885758887,60.200611142411134,120540.01,4534595.55,4655135.56,2.58939849218913,97.41060150781088
180,2024,Maine,ME,False,516445.0,284434.0,842447.0,"['Angus S. King Jr.', 'David Allen Costello']",Demi Kouzounas,"[True, False]",False,"[3734651.41, 26517.81]",364262.81,800879.0,64.48477235637343,35.51522764362657,3761169.22,364262.81,4125432.0300000003,91.17031119768563,8.82968880231436
181,2024,Maryland,MD,False,1650912.0,1294344.0,3021378.0,Angela Alsobrooks,Larry Hogan,False,False,23764486.41,6056832.99,2945256.0,56.05325988640716,43.94674011359284,23764486.41,6056832.99,29821319.4,79.6895874768036,20.310412523196412
182,2024,Massachusetts,MA,False,2041668.0,1365440.0,3512930.0,Elizabeth Ann Warren,John Deaton,True,False,8695846.64,1147559.95,3407108.0,59.92378286805115,40.07621713194885,8695846.64,1147559.95,9843406.59,88.34184141935359,11.658158580646418
183,2024,Michigan,MI,False,2712686.0,2693680.0,5577187.0,Elissa Slotkin,Mike Rogers,False,False,46587666.88,9726562.99,5406366.0,50.175774263155695,49.824225736844305,46587666.88,9726562.99,56314229.870000005,82.72805468093317,17.27194531906683
184,2024,Minnesota,MN,False,1792441.0,1291712.0,3189323.0,Amy Klobuchar,Royce White,True,False,10146530.53,1571923.12,3084153.0,58.11777171884793,41.88222828115207,10146530.53,1571923.12,11718453.649999999,86.58591682017705,13.414083179822963
185,2024,Mississippi,MS,False,451981.0,763420.0,1215401.0,Ty Pinkins,Roger F. Wicker,False,True,1044355.67,3901123.07,1215401.0,37.18780879726115,62.81219120273885,1044355.67,3901123.07,4945478.74,21.11738266212828,78.88261733787172
186,2024,Missouri,MO,False,1243728.0,1651907.0,2972559.0,Lucas Kunce,Josh Hawley,False,True,0,6979078.18,2895635.0,42.951822311859054,57.048177688140946,0.0,6979078.18,6979078.18,0.0,100.0
187,2024,Montana,MT,False,276305.0,319682.0,607262.0,Jon Tester,Tim Sheehy,True,False,81104096.95,21776098.8,595987.0,46.36091055677389,53.639089443226105,81104096.95,21776098.8,102880195.75,78.83353677425328,21.166463225746732
188,2024,Nebraska,NE,False,436493.0,499124.0,938336.0,Dan Osborn,Deb Fischer,False,True,14362159.56,2675034.51,935617.0,46.652957353275966,53.34704264672403,14362159.56,2675034.51,17037194.07,84.2988552046235,15.701144795376507
189,2024,Nebraska,NE,True,349902.0,585103.0,935005.0,Preston Love Jr.,Pete Ricketts,False,True,197363.08,1698880.62,935005.0,37.422473676611354,62.577526323388646,197363.08,1698880.62,1896243.7000000002,10.408107354555744,89.59189264544425
190,2024,Nevada,NV,False,701105.0,677046.0,1464728.0,Jacky S. Rosen,Sam Brown,True,False,33769624.63,20606960.46,1378151.0,50.87287242109174,49.127127578908265,33769624.63,20606960.46,54376585.09,62.10324641407156,37.89675358592844
191,2024,New Jersey,NJ,False,2161491.0,1773589.0,4031795.0,Andy Kim,Curtis Bashaw,False,False,11094385.53,2072777.5,3935080.0,54.92876891956453,45.07123108043547,11094385.53,2072777.5,13167163.03,84.2579795262093,15.742020473790703
192,2024,New Mexico,NM,False,497333.0,405978.0,903311.0,Martin Heinrich,Nella Louise Domenici,True,False,8100492.64,2299469.56,903311.0,55.05667483292023,44.94332516707978,8100492.64,2299469.56,10399962.2,77.88963540655946,22.110364593440544
193,2024,New York,NY,False,4711669.0,3246690.0,8381397.0,Kirsten E. Gillibrand,Michael D. Sapraicone,True,False,4446971.88,362788.15,7958359.0,59.204026860311274,40.795973139688726,4446971.88,362788.15,4809760.03,92.45725051276622,7.542749487233774
194,2024,North Dakota,ND,False,121602.0,241569.0,364327.0,Katrina Christiansen,Kevin Cramer,False,True,3017631.6,2647741.19,363171.0,33.483400381638404,66.5165996183616,3017631.6,2647741.19,5665372.79,53.26448429530443,46.73551570469557
195,2024,Ohio,OH,False,2650949.0,2857383.0,5704620.0,Sherrod Brown,Bernie Moreno,True,False,79877201.03,14811193.79,5508332.0,48.12616596094789,51.87383403905211,79877201.03,14811193.79,94688394.82,84.35796296034412,15.642037039655882
196,2024,Pennsylvania,PA,False,3384180.0,3399295.0,6963137.0,Robert P Casey Jr,Dave Mccormick,True,False,43598592.23,21181317.53,6783475.0,49.88858955034108,50.11141044965891,43598592.23,21181317.53,64779909.76,67.30264427895368,32.697355721046314
197,2024,Rhode Island,RI,False,294665.0,196039.0,491948.0,Sheldon Whitehouse,Patricia Morgan,True,False,2700712.67,227784.57,490704.0,60.04943917310639,39.95056082689361,2700712.67,227784.57,2928497.2399999998,92.22179324983759,7.778206750162416
198,2024,Tennessee,TN,False,1027461.0,1918743.0,3007608.0,Gloria Johnson,Marsha Blackburn,False,True,7460187.88,3874099.59,2946204.0,34.87406167393704,65.12593832606296,7460187.88,3874099.59,11334287.469999999,65.81964591727441,34.18035408272559
199,2024,Texas,TX,False,5031249.0,5990741.0,11291854.0,Colin Allred,Ted Cruz,False,True,85341899.87,67435723.31,11021990.0,45.64737402229543,54.35262597770457,85341899.87,67435723.31,152777623.18,55.86020916783843,44.13979083216157
200,2024,Utah,UT,False,464515.0,914700.0,1463509.0,Caroline Gleich,John Curtis,False,False,1207279.2,2319425.97,1379215.0,33.67966560688508,66.32033439311492,1207279.2,2319425.97,3526705.17,34.232495822722825,65.76750417727717
201,2024,Vermont,VT,False,229429.0,116512.0,372885.0,Bernie Sanders,Gerald Malloy,True,False,7241250.56,643687.45,345941.0,66.32026848508849,33.6797315149115,7241250.56,643687.45,7884938.01,91.83649320789017,8.163506792109834
202,2024,Virginia,VA,False,2417115.0,2019911.0,4445535.0,Timothy M. Kaine,Hung Cao,True,False,10885217.62,9531954.86,4437026.0,54.476016142343994,45.523983857656006,10885217.62,9531954.86,20417172.479999997,53.3140307780757,46.68596922192431
203,2024,Washington,WA,False,2252577.0,1549187.0,3812391.0,Maria Cantwell,Dr Raul Garcia,True,False,10134572.64,667251.97,3801764.0,59.250837242921975,40.749162757078025,10134572.64,667251.97,10801824.610000001,93.82278463045698,6.177215369543015
204,2024,West Virginia,WV,False,207548.0,514079.0,747717.0,Glenn Elliott,Jim Justice,False,False,838815.08,2727259.36,721627.0,28.76111897143538,71.23888102856462,838815.08,2727259.36,3566074.44,23.522085534479196,76.4779144655208
205,2024,Wisconsin,WI,False,1672777.0,1643996.0,3390787.0,Tammy Baldwin,Eric Hovde,True,False,42080848.61,9292282.65,3316773.0,50.43387051209112,49.566129487908874,42080848.61,9292282.65,51373131.26,81.91217388916465,18.087826110835355
206,2024,Wyoming,WY,False,63727.0,198418.0,271123.0,Scott D Morrow,John Barrasso,False,True,39107.29,3650337.75,262145.0,24.309828530012016,75.69017146998799,39107.29,3650337.75,3689445.04,1.0599775732124743,98.94002242678752
