year,location,candidate_name,party,avg,std,lower_ci,upper_ci,effn
2014,IL,Richard J. Durbin,DEM,50.95845025709634,1.1446005338891518,48.7150332106736,53.20186730351907,2.1794986302460124
2014,SD,Richard P. Weiland,DEM,30.64696128688267,3.9709493380385665,22.86390058432708,38.43002198943826,3.574026384872022
2014,TN,William Gordon Ball,DEM,30.151038417599796,3.1904944273229057,23.897669340046903,36.40440749515269,1.4721702464016504
2016,AL,Ronald Steven Crumpton,DEM,33.77558768591023,5.3894220815123,23.212320406146127,44.33885496567434,0.8082033476916337
2016,CA,Kamala Harris,DEM,47.980215102289414,2.5279975505891388,43.0253399031347,52.93509030144413,3.4700822859023237
2016,SD,Jay H. Williams,DEM,31.899795537050462,3.6231379765455447,24.798445103021194,39.00114597107973,1.4709886610443899
2016,WI,Russ Feingold,DEM,47.59252256768643,1.6945610793215982,44.2711828522161,50.91386228315676,4.356943024273408
2014,OK,Constance N. Johnson,DEM,28.73674774657387,0.40942066282685435,27.934283247433235,29.539212245714502,0.8624974433043393
2014,DE,Christopher A. Coons,DEM,54,0,54,54,0.4694237290594357
2014,ID,Nels Mitchell,DEM,30,0,30,30,0.4694237290594357
2014,MA,Edward J. Markey,DEM,52.80683313347732,2.425409005128604,48.05303148342526,57.56063478352938,3.422299030883955
2014,MS,Travis W. Childers,DEM,28,0,28,28,0.4694237290594357
2014,MT,Amanda G. Curtis,DEM,38.56601339791641,0.4956230738126813,37.594592173243555,39.53743462258926,0.9605217810357243
2014,NE,Dave Domina,DEM,30,0,30,30,0.4694237290594357
2014,NM,Tom Udall,DEM,50.91150592027593,0.8364171141819233,49.27212837647936,52.5508834640725,1.6577015551719738
2014,OK,Matt Silverstein,DEM,27.234002003045447,0.3639294780683159,26.520700226031547,27.947303780059347,0.8624974433043393
2014,RI,Jack Reed,DEM,65,0,65,65,0.4694237290594357
2014,VA,Mark R. Warner,DEM,48.1368305958353,2.499782908226639,43.23725609571109,53.03640509595951,2.8383866287547015
