"GEO_ID","NAME","B05003I_001E","B05003I_001M","B05003I_002E","B05003I_002M","B05003I_003E","B05003I_003M","B05003I_004E","B05003I_004M","B05003I_005E","B05003I_005M","B05003I_006E","B05003I_006M","B05003I_007E","B05003I_007M","B05003I_008E","B05003I_008M","B05003I_009E","B05003I_009M","B05003I_010E","B05003I_010M","B05003I_011E","B05003I_011M","B05003I_012E","B05003I_012M","B05003I_013E","B05003I_013M","B05003I_014E","B05003I_014M","B05003I_015E","B05003I_015M","B05003I_016E","B05003I_016M","B05003I_017E","B05003I_017M","B05003I_018E","B05003I_018M","B05003I_019E","B05003I_019M","B05003I_020E","B05003I_020M","B05003I_021E","B05003I_021M","B05003I_022E","B05003I_022M","B05003I_023E","B05003I_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen",
"5001400US2003","Congressional District 3 (114th Congress), Kansas","83840","170","43354","100","16753","62","15087","289","1666","288","195","96","1471","283","26601","59","9716","594","16885","592","3137","404","13748","653","40486","85","16062","65","14648","296","1414","305","204","95","1210","289","24424","37","10745","584","13679","586","2821","322","10858","532",
"5001400US2004","Congressional District 4 (114th Congress), Kansas","82285","18","42170","153","17435","118","16322","319","1113","285","94","70","1019","289","24735","96","12871","531","11864","531","3528","394","8336","542","40115","157","17123","134","16128","248","995","236","99","76","896","226","22992","97","12484","521","10508","524","3161","388","7347","547",
"5001400US2101","Congressional District 1 (114th Congress), Kentucky","20126","75","11425","321","4553","304","4248","304","305","131","96","73","209","116","6872","213","3573","268","3299","292","847","217","2452","266","8701","321","3787","255","3564","278","223","101","124","86","99","65","4914","213","2759","297","2155","279","658","196","1497","226",
"5001400US2102","Congressional District 2 (114th Congress), Kentucky","23046","171","12429","278","4730","226","4454","237","276","115","42","44","234","113","7699","197","3640","315","4059","311","992","259","3067","354","10617","287","4586","214","4043","189","543","155","23","27","520","151","6031","187","3366","262","2665","268","715","196","1950","230",
"5001400US2103","Congressional District 3 (114th Congress), Kentucky","33968","164","18174","114","6109","34","5041","215","1068","215","279","118","789","192","12065","101","3341","383","8724","403","1919","268","6805","464","15794","88","5802","42","4872","271","930","266","297","174","633","222","9992","68","3257","310","6735","311","1660","271","5075","385",
"5001400US2104","Congressional District 4 (114th Congress), Kentucky","21845","265","11701","268","4412","206","3899","236","513","169","127","85","386","138","7289","231","3095","339","4194","383","927","243","3267","377","10144","277","4277","235","3826","289","451","155","122","77","329","146","5867","218","3293","326","2574","263","668","166","1906","254",
"5001400US2105","Congressional District 5 (114th Congress), Kentucky","7507","377","4210","356","1368","212","1332","212","36","34","35","34","1","3","2842","303","1496","279","1346","269","332","141","1014","242","3297","253","1409","202","1342","209","67","54","22","21","45","46","1888","200","1391","229","497","148","146","88","351","124",
"5001400US2106","Congressional District 6 (114th Congress), Kentucky","33144","206","19054","298","6940","250","6202","327","738","183","155","86","583","158","12114","193","2915","354","9199","357","1023","207","8176","401","14090","295","5666","243","5030","317","636","182","80","52","556","175","8424","141","2911","343","5513","332","762","188","4751","368",
"5001400US2201","Congressional District 1 (114th Congress), Louisiana","64683","1865","34924","1223","9559","559","8659","593","900","231","161","92","739","216","25365","958","10489","917","14876","1017","4937","519","9939","986","29759","1031","8415","490","7567","509","848","229","166","122","682","206","21344","700","9166","602","12178","700","5479","422","6699","633",
"5001400US2202","Congressional District 2 (114th Congress), Louisiana","44564","1639","24640","1086","5091","458","4407","439","684","159","90","57","594","147","19549","904","6392","526","13157","879","3573","454","9584","784","19924","897","5222","431","4764","406","458","165","112","71","346","148","14702","608","5873","474","8829","538","3252","383","5577","491",
"5001400US2203","Congressional District 3 (114th Congress), Louisiana","25583","125","13875","231","3910","234","3275","251","635","203","80","45","555","202","9965","88","3778","445","6187","448","880","221","5307","472","11708","260","4184","241","3508","294","676","210","110","71","566","202","7524","77","3984","326","3540","327","843","217","2697","319",
"5001400US2204","Congressional District 4 (114th Congress), Louisiana","27697","361","15521","360","4619","174","4387","224","232","122","47","45","185","105","10902","344","5927","376","4975","487","855","241","4120","518","12176","264","4578","228","4084","246","494","222","76","50","418","216","7598","103","5094","321","2504","312","719","153","1785","296",
"5001400US2205","Congressional District 5 (114th Congress), Louisiana","15925","470","9285","382","2642","249","2505","252","137","73","4","9","133","71","6643","356","3101","383","3542","405","566","166","2976","466","6640","344","2329","243","2201","241","128","90","52","72","76","54","4311","241","2783","269","1528","221","386","113","1142","200",
"5001400US2206","Congressional District 6 (114th Congress), Louisiana","32072","919","17121","578","5176","306","4609","258","567","206","15","20","552","206","11945","446","5155","636","6790","770","1751","367","5039","835","14951","601","5080","362","4535","374","545","217","13","22","532","218","9871","336","5102","460","4769","453","1541","261","3228","456",
"5001400US2301","Congressional District 1 (114th Congress), Maine","10545","177","5118","175","1653","118","1535","159","118","94","55","86","63","45","3465","116","2312","275","1153","277","647","215","506","183","5427","212","1983","161","1852","157","131","63","26","23","105","67","3444","103","2391","219","1053","188","597","141","456","133",
"5001400US2302","Congressional District 2 (114th Congress), Maine","8047","178","3670","194","1392","136","1323","137","69","41","56","37","13","15","2278","144","1881","134","397","116","214","88","183","67","4377","224","1651","150","1608","157","43","35","8","8","35","35","2726","153","2245","178","481","105","265","84","216","83",
"5001400US2401","Congressional District 1 (114th Congress), Maryland","25930","850","13860","571","4642","362","4274","354","368","151","162","136","206","86","9218","356","4243","478","4975","469","1069","281","3906","388","12070","539","4472","283","4246","289","226","89","45","43","181","87","7598","388","3694","412","3904","377","1266","272","2638","310",
"5001400US2402","Congressional District 2 (114th Congress), Maryland","44499","1840","22763","1110","7953","623","7276","636","677","248","53","42","624","246","14810","793","6155","533","8655","903","1863","366","6792","874","21736","1001","8014","593","7307","657","707","319","104","103","603","296","13722","712","6429","630","7293","640","2513","328","4780","608",
"5001400US2403","Congressional District 3 (114th Congress), Maryland","57519","2685","30292","1652","9120","740","8350","700","770","194","193","99","577","168","21172","1169","6538","684","14634","1012","3243","390","11391","986","27227","1341","8583","702","7633","707","950","264","180","119","770","231","18644","924","7470","649","11174","786","3998","493","7176","629",
"5001400US2404","Congressional District 4 (114th Congress), Maryland","110744","2145","60453","1382","17868","624","15701","642","2167","313","178","85","1989","321","42585","1064","6883","637","35702","1053","6673","640","29029","1010","50291","1065","16948","573","15047","522","1901","293","207","83","1694","288","33343","827","7167","561","26176","737","5956","496","20220","743",
"5001400US2405","Congressional District 5 (114th Congress), Maryland","53758","2004","28108","1279","9495","580","8923","554","572","201","73","68","499","193","18613","985","6591","633","12022","946","3046","399","8976","868","25650","991","8678","555","8002","534","676","238","39","42","637","234","16972","743","6555","434","10417","735","3377","326","7040","668",
"5001400US2406","Congressional District 6 (114th Congress), Maryland","90487","2233","45323","1352","15019","684","12937","655","2082","482","269","147","1813","461","30304","1122","7933","713","22371","1094","6987","638","15384","917","45164","1308","14567","654","12711","542","1856","363","300","134","1556","337","30597","963","8108","767","22489","919","8924","564","13565","874",
"5001400US2407","Congressional District 7 (114th Congress), Maryland","27061","1732","14197","1082","4308","514","4002","467","306","139","42","36","264","129","9889","802","4412","549","5477","711","1557","288","3920","639","12864","871","4166","420","3679","403","487","199","106","71","381","174","8698","606","4063","473","4635","565","1658","316","2977","508",
"5001400US2408","Congressional District 8 (114th Congress), Maryland","105726","2313","54547","1328","16010","734","13741","779","2269","443","246","94","2023","433","38537","1098","9048","712","29489","1200","7891","640","21598","1261","51179","1422","15015","702","13569","731","1446","255","221","94","1225","258","36164","992","8812","693","27352","1074","9984","727","17368","1066",
"5001400US2501","Congressional District 1 (114th Congress), Massachusetts","116655","898","55944","611","21494","261","21076","300","418","165","69","45","349","154","34450","460","30015","678","4435","580","1655","296","2780","455","60711","525","20764","267","20357","302","407","166","162","92","245","120","39947","387","35420","699","4527","614","2098","362","2429","428",
"5001400US2502","Congressional District 2 (114th Congress), Massachusetts","64810","1536","31252","990","11423","571","10973","568","450","162","173","115","277","128","19829","667","13590","785","6239","652","2412","366","3827","484","33558","814","10681","460","10046","449","635","230","201","102","434","199","22877","610","15749","616","7128","503","3359","418","3769","481",
"5001400US2503","Congressional District 3 (114th Congress), Massachusetts","129004","2439","65272","1489","23366","1054","21398","997","1968","340","650","192","1318","271","41906","1023","22157","1220","19749","1151","8384","591","11365","978","63732","1438","20257","849","18345","828","1912","387","563","249","1349","336","43475","1100","22556","1100","20919","1001","10983","780","9936","762",
"5001400US2504","Congressional District 4 (114th Congress), Massachusetts","30066","1726","14681","973","4928","543","4637","519","291","99","144","60","147","82","9753","773","5845","630","3908","473","1775","266","2133","440","15385","1062","5427","627","5055","579","372","169","78","45","294","164","9958","720","6467","564","3491","502","1756","295","1735","371",
"5001400US2505","Congressional District 5 (114th Congress), Massachusetts","60875","2345","30943","1439","9010","708","8323","734","687","222","159","82","528","204","21933","1156","8003","675","13930","1054","4589","652","9341","954","29932","1415","8762","722","7992","708","770","211","188","88","582","195","21170","969","8301","560","12869","859","5043","554","7826","635",
"5001400US2506","Congressional District 6 (114th Congress), Massachusetts","57527","1451","28530","992","9758","590","8628","599","1130","235","379","167","751","161","18772","778","7498","671","11274","755","4130","565","7144","678","28997","926","9792","546","8742","520","1050","227","322","102","728","197","19205","686","7509","624","11696","556","5892","549","5804","447",
"5001400US2507","Congressional District 7 (114th Congress), Massachusetts","150777","2349","73946","1456","20899","769","18786","766","2113","332","154","71","1959","315","53047","1166","20285","980","32762","1201","8960","624","23802","1026","76831","1423","21276","691","19172","690","2104","314","420","156","1684","294","55555","989","24096","1016","31459","1025","11701","702","19758","895",
"5001400US2508","Congressional District 8 (114th Congress), Massachusetts","38404","1752","19023","897","6456","498","6198","507","258","129","90","89","168","90","12567","756","7365","611","5202","681","2763","496","2439","517","19381","1123","5499","542","5144","523","355","124","109","61","246","120","13882","803","8005","566","5877","673","3778","540","2099","386",
"5001400US2509","Congressional District 9 (114th Congress), Massachusetts","33706","1416","16892","791","5965","418","5803","427","162","98","138","93","24","36","10927","576","7242","552","3685","436","1139","213","2546","435","16814","852","6165","473","5923","467","242","148","126","90","116","104","10649","542","7619","538","3030","399","1580","283","1450","282",
"5001400US2601","Congressional District 1 (114th Congress), Michigan","11443","77","6080","215","2241","154","2185","149","56","38","28","23","28","28","3839","168","2875","298","964","235","144","55","820","262","5363","210","2042","188","1995","188","47","35","16","13","31","33","3321","109","2622","168","699","145","269","89","430","136",
"5001400US2602","Congressional District 2 (114th Congress), Michigan","62333","1305","31974","714","12834","466","12300","459","534","181","100","67","434","177","19140","463","10366","707","8774","742","1999","395","6775","760","30359","779","12458","454","11633","511","825","257","78","65","747","246","17901","494","11323","587","6578","512","1928","321","4650","457",
"5001400US2603","Congressional District 3 (114th Congress), Michigan","51100","1316","26459","736","11209","495","10525","466","684","145","118","59","566","136","15250","460","7500","514","7750","554","1431","261","6319","571","24641","800","10623","449","9917","430","706","174","118","58","588","168","14018","493","7718","497","6300","458","1349","251","4951","391",
"5001400US2604","Congressional District 4 (114th Congress), Michigan","20287","423","10719","302","4007","186","3885","187","122","62","38","37","84","50","6712","214","5443","261","1269","193","349","112","920","165","9568","256","3347","185","3197","200","150","72","113","72","37","33","6221","173","5561","232","660","135","289","79","371","113",
"5001400US2605","Congressional District 5 (114th Congress), Michigan","32321","469","16007","292","6276","174","6262","174","14","16","8","12","6","10","9731","219","8914","279","817","195","315","112","502","173","16314","246","5948","144","5905","150","43","43","0","23","43","43","10366","179","9832","214","534","129","306","87","228","97",
"5001400US2606","Congressional District 6 (114th Congress), Michigan","39728","237","20642","189","8404","149","7908","203","496","141","212","131","284","108","12238","68","6654","514","5584","512","1238","189","4346","485","19086","154","7779","138","7251","229","528","178","224","122","304","138","11307","73","7187","396","4120","407","1172","219","2948","365",
"5001400US2607","Congressional District 7 (114th Congress), Michigan","28762","493","14724","260","5381","157","5104","172","277","95","149","83","128","71","9343","187","7319","354","2024","305","493","138","1531","293","14038","377","5388","189","5078","246","310","159","99","69","211","150","8650","284","7028","310","1622","349","281","90","1341","350",
"5001400US2608","Congressional District 8 (114th Congress), Michigan","33461","848","16612","496","6042","271","5677","255","365","113","113","68","252","95","10570","329","7604","369","2966","321","1009","189","1957","329","16849","498","5908","266","5560","265","348","118","89","50","259","108","10941","339","8244","390","2697","295","1296","205","1401","207",
"5001400US2609","Congressional District 9 (114th Congress), Michigan","14623","990","7376","639","2624","378","2502","371","122","80","28","28","94","74","4752","393","3719","366","1033","192","415","118","618","127","7247","560","2207","327","2103","324","104","82","61","46","43","55","5040","391","3949","331","1091","212","509","129","582","173",
"5001400US2610","Congressional District 10 (114th Congress), Michigan","21530","830","10886","527","4273","278","4060","281","213","126","60","53","153","111","6613","332","4670","360","1943","263","500","137","1443","234","10644","450","4183","282","3999","268","184","104","94","77","90","59","6461","293","4692","267","1769","317","672","244","1097","233",
"5001400US2611","Congressional District 11 (114th Congress), Michigan","23761","1410","11440","899","4409","505","3987","506","422","144","178","88","244","123","7031","581","4617","533","2414","336","787","184","1627","354","12321","719","4450","434","4055","407","395","164","83","52","312","160","7871","497","5152","474","2719","330","1098","182","1621","281",
"5001400US2612","Congressional District 12 (114th Congress), Michigan","38652","1512","18976","829","6260","455","5801","442","459","122","245","106","214","74","12716","596","8517","588","4199","429","1777","267","2422","344","19676","914","6633","454","6158","469","475","179","208","128","267","127","13043","622","9339","630","3704","445","1414","258","2290","352",
"5001400US2613","Congressional District 13 (114th Congress), Michigan","46694","1746","23733","990","9667","597","9181","557","486","145","20","26","466","138","14066","674","7230","651","6836","598","1117","216","5719","595","22961","1010","8882","555","8318","550","564","180","62","52","502","176","14079","628","7342","634","6737","603","1303","229","5434","543",
"5001400US2614","Congressional District 14 (114th Congress), Michigan","32414","1485","17165","945","5790","547","5188","537","602","178","130","104","472","136","11375","704","5990","496","5385","564","1270","253","4115","508","15249","836","5648","502","5238","464","410","179","16","19","394","179","9601","519","5490","525","4111","394","1131","199","2980","333",
"5001400US2701","Congressional District 1 (114th Congress), Minnesota","38721","401","20260","343","8168","226","7567","283","601","165","161","81","440","140","12092","202","4951","406","7141","433","1279","246","5862","449","18461","340","7854","241","7338","242","516","121","131","53","385","114","10607","177","4797","275","5810","305","1363","248","4447","353",
"5001400US2702","Congressional District 2 (114th Congress), Minnesota","37297","481","19343","354","7877","182","7322","271","555","192","118","64","437","176","11466","250","5145","488","6321","518","1497","250","4824","510","17954","265","7324","152","6506","263","818","213","252","107","566","198","10630","190","5044","397","5586","378","1603","243","3983","394",
"5001400US2703","Congressional District 3 (114th Congress), Minnesota","28038","1871","15103","1017","6213","544","5416","460","797","237","333","167","464","175","8890","685","3452","456","5438","611","1210","241","4228","583","12935","1025","5298","574","4398","506","900","233","415","138","485","168","7637","601","2696","334","4941","577","1395","271","3546","519",
"5001400US2704","Congressional District 4 (114th Congress), Minnesota","43438","440","22270","301","8292","165","7794","228","498","175","154","80","344","149","13978","196","6243","540","7735","524","1876","350","5859","569","21168","240","8222","143","7563","206","659","161","182","91","477","153","12946","165","6723","457","6223","448","1725","253","4498","463",
"5001400US2705","Congressional District 5 (114th Congress), Minnesota","62047","1694","32639","956","11714","522","10496","513","1218","273","240","85","978","271","20925","644","5593","550","15332","762","2480","309","12852","786","29408","956","11545","531","10137","545","1408","345","274","111","1134","333","17863","570","5598","523","12265","713","1979","309","10286","720",
"5001400US2706","Congressional District 6 (114th Congress), Minnesota","17476","1000","9101","632","3868","383","3439","374","429","124","153","75","276","126","5233","384","3017","368","2216","270","817","224","1399","294","8375","589","3590","368","3165","311","425","190","308","157","117","87","4785","336","2549","319","2236","308","887","203","1349","268",
"5001400US2707","Congressional District 7 (114th Congress), Minnesota","27640","426","14574","306","6396","230","5940","245","456","107","135","67","321","104","8178","162","4336","231","3842","250","850","161","2992","251","13066","293","5822","209","5407","233","415","135","147","75","268","118","7244","149","3649","236","3595","220","1027","168","2568","228",
"5001400US2708","Congressional District 8 (114th Congress), Minnesota","9608","91","5167","145","1993","102","1860","108","133","43","95","38","38","28","3174","97","2345","137","829","127","277","85","552","112","4441","138","1721","101","1608","96","113","53","73","29","40","41","2720","90","2016","127","704","101","421","100","283","74",
"5001400US2801","Congressional District 1 (114th Congress), Mississippi","23447","44","12709","395","4694","251","4371","278","323","121","26","33","297","119","8015","318","3072","368","4943","390","765","200","4178","394","10738","387","4287","232","3948","303","339","167","29","31","310","167","6451","294","3219","380","3232","345","751","210","2481","345",
"5001400US2802","Congressional District 2 (114th Congress), Mississippi","15088","835","9728","734","2051","257","1757","254","294","115","138","80","156","87","7677","676","3337","339","4340","733","687","246","3653","717","5360","377","2133","249","1916","246","217","84","71","45","146","69","3227","265","1501","244","1726","267","408","167","1318","226",
"5001400US2803","Congressional District 3 (114th Congress), Mississippi","16473","626","9325","532","2594","324","2269","334","325","113","52","54","273","114","6731","433","2239","353","4492","475","875","302","3617","419","7148","429","2779","361","2659","356","120","72","2","13","118","71","4369","278","2326","337","2043","282","543","211","1500","247",
"5001400US2804","Congressional District 4 (114th Congress), Mississippi","29065","84","16054","381","5087","291","4631","299","456","169","6","10","450","168","10967","193","5381","437","5586","465","742","222","4844","502","13011","373","4628","304","4092","305","536","200","6","13","530","203","8383","176","5094","445","3289","401","775","203","2514","345",
"5001400US2901","Congressional District 1 (114th Congress), Missouri","22908","1108","12196","639","3579","307","3140","334","439","135","27","29","412","135","8617","442","3628","463","4989","530","909","255","4080","524","10712","633","3640","324","3380","294","260","130","60","48","200","113","7072","415","3685","328","3387","368","928","222","2459","355",
"5001400US2902","Congressional District 2 (114th Congress), Missouri","19659","1309","9813","785","3666","405","3380","417","286","100","136","60","150","75","6147","511","3463","426","2684","391","918","188","1766","377","9846","738","3403","400","2922","395","481","142","179","94","302","149","6443","485","3859","375","2584","452","1044","236","1540","386",
"5001400US2903","Congressional District 3 (114th Congress), Missouri","17524","714","9326","474","3799","290","3362","295","437","196","113","63","324","178","5527","305","3152","323","2375","322","618","177","1757","321","8198","444","3107","339","2834","349","273","129","83","68","190","109","5091","239","2782","331","2309","335","792","234","1517","270",
"5001400US2904","Congressional District 4 (114th Congress), Missouri","26632","176","14260","329","5246","247","4981","250","265","104","150","82","115","63","9014","216","6265","422","2749","360","675","169","2074","336","12372","342","4784","261","4496","255","288","145","58","57","230","134","7588","220","5274","326","2314","286","704","193","1610","307",
"5001400US2905","Congressional District 5 (114th Congress), Missouri","64272","889","32836","552","11962","337","10816","407","1146","269","255","111","891","264","20874","355","10503","708","10371","789","2843","467","7528","719","31436","491","11998","364","11013","450","985","278","237","130","748","255","19438","269","10517","597","8921","571","2342","330","6579","568",
"5001400US2906","Congressional District 6 (114th Congress), Missouri","27587","912","14096","546","5480","353","5326","360","154","94","91","85","63","47","8616","356","5768","423","2848","372","872","194","1976","349","13491","511","5053","380","4726","417","327","160","57","54","270","159","8438","325","6238","371","2200","285","774","139","1426","245",
"5001400US2907","Congressional District 7 (114th Congress), Missouri","34447","31","17852","186","7158","149","6746","189","412","177","39","38","373","172","10694","129","5270","434","5424","413","998","234","4426","416","16595","185","6736","150","6140","222","596","211","146","128","450","174","9859","125","5452","364","4407","347","1102","184","3305","348",
"5001400US2908","Congressional District 8 (114th Congress), Missouri","13359","265","7022","288","2658","223","2548","226","110","63","15","17","95","58","4364","229","2979","271","1385","214","349","102","1036","199","6337","316","2564","186","2503","188","61","36","12","15","49","33","3773","241","2967","279","806","154","200","91","606","139",
"5001400US3000","Congressional District (at Large) (114th Congress), Montana","31902","187","15889","363","5860","294","5749","296","111","67","20","22","91","66","10029","262","8513","325","1516","273","852","189","664","195","16013","364","6074","278","5975","273","99","46","41","31","58","35","9939","228","8422","343","1517","287","711","183","806","227",
"5001400US3101","Congressional District 1 (114th Congress), Nebraska","49871","577","26356","325","10637","259","9989","275","648","186","130","83","518","154","15719","257","6914","415","8805","445","2416","348","6389","467","23515","450","9633","263","8908","326","725","194","135","77","590","179","13882","258","6469","369","7413","396","2216","367","5197","445",
"5001400US3102","Congressional District 2 (114th Congress), Nebraska","66104","578","34562","296","13936","220","12682","343","1254","283","67","43","1187","289","20626","212","7659","582","12967","578","2778","381","10189","584","31542","346","13195","179","12060","299","1135","243","88","49","1047","239","18347","218","7843","515","10504","495","2360","325","8144","558",
"5001400US3103","Congressional District 3 (114th Congress), Nebraska","64473","59","33410","317","13229","252","12536","293","693","201","79","50","614","187","20181","191","8522","571","11659","563","4065","451","7594","515","31063","323","12899","258","12107","299","792","184","153","77","639","173","18164","200","8682","448","9482","407","3211","340","6271","465",
"5001400US3201","Congressional District 1 (114th Congress), Nevada","293243","4141","151377","2324","49924","1378","45356","1339","4568","592","361","125","4207","561","101453","1892","33465","1357","67988","1793","17530","896","50458","1695","141866","2638","48504","1350","43794","1270","4710","551","271","115","4439","562","93362","1826","31574","1231","61788","1652","17091","956","44697","1471",
