"GEO_ID","NAME","B05003E_001E","B05003E_001M","B05003E_002E","B05003E_002M","B05003E_003E","B05003E_003M","B05003E_004E","B05003E_004M","B05003E_005E","B05003E_005M","B05003E_006E","B05003E_006M","B05003E_007E","B05003E_007M","B05003E_008E","B05003E_008M","B05003E_009E","B05003E_009M","B05003E_010E","B05003E_010M","B05003E_011E","B05003E_011M","B05003E_012E","B05003E_012M","B05003E_013E","B05003E_013M","B05003E_014E","B05003E_014M","B05003E_015E","B05003E_015M","B05003E_016E","B05003E_016M","B05003E_017E","B05003E_017M","B05003E_018E","B05003E_018M","B05003E_019E","B05003E_019M","B05003E_020E","B05003E_020M","B05003E_021E","B05003E_021M","B05003E_022E","B05003E_022M","B05003E_023E","B05003E_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen",
"5001400US1213","Congressional District 13 (114th Congress), Florida","599","180","285","112","99","56","89","55","10","16","0","31","10","16","186","86","154","79","32","27","8","12","24","24","314","118","86","44","86","44","0","31","0","31","0","31","228","95","193","96","35","35","16","21","19","26",
"5001400US1214","Congressional District 14 (114th Congress), Florida","637","294","210","150","129","114","129","114","0","31","0","31","0","31","81","50","32","27","49","43","20","24","29","35","427","171","127","108","127","108","0","31","0","31","0","31","300","133","218","126","82","55","24","27","58","53",
"5001400US1215","Congressional District 15 (114th Congress), Florida","384","153","146","65","23","22","23","22","0","31","0","31","0","31","123","63","91","50","32","32","7","12","25","30","238","116","65","43","65","43","0","31","0","31","0","31","173","113","130","87","43","57","43","57","0","31",
"5001400US1216","Congressional District 16 (114th Congress), Florida","296","57","174","93","8","18","8","18","0","31","0","31","0","31","166","92","127","63","39","70","0","31","39","70","122","98","0","31","0","31","0","31","0","31","0","31","122","98","114","95","8","14","8","14","0","31",
"5001400US1217","Congressional District 17 (114th Congress), Florida","256","188","149","130","69","86","69","86","0","31","0","31","0","31","80","58","71","53","9","19","0","31","9","19","107","71","44","53","44","53","0","31","0","31","0","31","63","45","63","45","0","31","0","31","0","31",
"5001400US1218","Congressional District 18 (114th Congress), Florida","484","236","226","132","131","106","47","71","84","80","84","80","0","31","95","55","33","45","62","60","47","46","15","23","258","122","16","29","16","29","0","31","0","31","0","31","242","118","37","67","205","155","205","155","0","31",
"5001400US1219","Congressional District 19 (114th Congress), Florida","93","103","44","44","14","29","14","29","0","31","0","31","0","31","30","34","17","27","13","20","13","20","0","31","49","70","12","27","12","27","0","31","0","31","0","31","37","46","5","10","32","44","13","22","19","40",
"5001400US1220","Congressional District 20 (114th Congress), Florida","258","154","126","89","17","27","17","27","0","31","0","31","0","31","109","82","99","80","10","17","10","17","0","31","132","103","41","45","41","45","0","31","0","31","0","31","91","81","91","81","0","31","0","31","0","31",
"5001400US1221","Congressional District 21 (114th Congress), Florida","332","238","255","159","109","95","93","77","16","34","0","31","16","34","146","92","111","88","35","33","23","27","12","20","77","90","31","35","31","35","0","31","0","31","0","31","46","57","0","31","46","57","14","28","32","42",
"5001400US1222","Congressional District 22 (114th Congress), Florida","421","191","304","146","33","34","33","34","0","31","0","31","0","31","271","138","167","111","104","92","45","65","59","67","117","84","16","25","16","25","0","31","0","31","0","31","101","78","61","63","40","40","40","40","0","31",
"5001400US1223","Congressional District 23 (114th Congress), Florida","420","183","94","92","0","31","0","31","0","31","0","31","0","31","94","92","94","92","0","31","0","31","0","31","326","155","48","60","48","60","0","31","0","31","0","31","278","158","218","143","60","60","8","13","52","60",
"5001400US1224","Congressional District 24 (114th Congress), Florida","185","176","121","97","74","95","74","95","0","31","0","31","0","31","47","58","47","58","0","31","0","31","0","31","64","91","37","47","37","47","0","31","0","31","0","31","27","48","27","48","0","31","0","31","0","31",
"5001400US1225","Congressional District 25 (114th Congress), Florida","38","44","19","30","0","31","0","31","0","31","0","31","0","31","19","30","19","30","0","31","0","31","0","31","19","31","0","31","0","31","0","31","0","31","0","31","19","31","19","31","0","31","0","31","0","31",
"5001400US1226","Congressional District 26 (114th Congress), Florida","328","235","92","112","0","31","0","31","0","31","0","31","0","31","92","112","77","104","15","26","15","26","0","31","236","194","0","31","0","31","0","31","0","31","0","31","236","194","100","72","136","128","136","128","0","31",
"5001400US1227","Congressional District 27 (114th Congress), Florida","80","85","49","73","0","31","0","31","0","31","0","31","0","31","49","73","49","73","0","31","0","31","0","31","31","39","0","31","0","31","0","31","0","31","0","31","31","39","31","39","0","31","0","31","0","31",
"5001400US1301","Congressional District 1 (114th Congress), Georgia","881","189","478","192","105","77","88","78","17","17","0","30","17","17","373","156","282","136","91","82","58","66","33","44","403","120","72","26","37","29","35","34","0","30","35","34","331","107","203","104","128","97","35","34","93","78",
"5001400US1302","Congressional District 2 (114th Congress), Georgia","468","236","322","153","42","51","42","51","0","30","0","30","0","30","280","125","232","107","48","50","40","48","8","17","146","104","62","59","62","59","0","30","0","30","0","30","84","62","65","51","19","29","0","30","19","29",
"5001400US1303","Congressional District 3 (114th Congress), Georgia","155","102","23","15","0","30","0","30","0","30","0","30","0","30","23","15","9","14","14","20","0","30","14","20","132","92","13","21","13","21","0","30","0","30","0","30","119","90","68","65","51","52","11","18","40","49",
"5001400US1304","Congressional District 4 (114th Congress), Georgia","461","322","166","124","102","77","102","77","0","30","0","30","0","30","64","53","64","53","0","30","0","30","0","30","295","203","122","90","122","90","0","30","0","30","0","30","173","120","159","124","14","30","14","30","0","30",
"5001400US1305","Congressional District 5 (114th Congress), Georgia","125","72","87","64","8","12","8","12","0","30","0","30","0","30","79","62","50","46","29","41","0","30","29","41","38","46","2","5","2","5","0","30","0","30","0","30","36","45","36","45","0","30","0","30","0","30",
"5001400US1306","Congressional District 6 (114th Congress), Georgia","440","174","257","105","65","31","65","31","0","30","0","30","0","30","192","95","183","96","9","17","9","17","0","30","183","101","60","54","60","54","0","30","0","30","0","30","123","68","74","54","49","42","21","29","28","32",
"5001400US1307","Congressional District 7 (114th Congress), Georgia","217","98","68","66","3","10","3","10","0","30","0","30","0","30","65","67","65","67","0","30","0","30","0","30","149","98","6","20","6","20","0","30","0","30","0","30","143","95","69","41","74","96","0","30","74","96",
"5001400US1308","Congressional District 8 (114th Congress), Georgia","141","84","67","42","12","14","12","14","0","30","0","30","0","30","55","36","55","36","0","30","0","30","0","30","74","64","14","16","14","16","0","30","0","30","0","30","60","60","48","57","12","15","4","7","8","13",
"5001400US1309","Congressional District 9 (114th Congress), Georgia","142","98","61","41","2","4","2","4","0","30","0","30","0","30","59","41","55","41","4","7","4","7","0","30","81","70","13","23","13","23","0","30","0","30","0","30","68","52","64","50","4","7","4","7","0","30",
"5001400US1310","Congressional District 10 (114th Congress), Georgia","239","133","131","88","12","19","12","19","0","30","0","30","0","30","119","85","115","85","4","5","4","5","0","30","108","92","14","28","14","28","0","30","0","30","0","30","94","70","94","70","0","30","0","30","0","30",
"5001400US1311","Congressional District 11 (114th Congress), Georgia","283","118","138","72","13","14","13","14","0","30","0","30","0","30","125","64","117","63","8","15","8","15","0","30","145","86","29","27","29","27","0","30","0","30","0","30","116","73","79","63","37","38","26","33","11","18",
"5001400US1312","Congressional District 12 (114th Congress), Georgia","544","90","341","138","261","114","227","89","34","28","0","30","34","28","80","64","50","61","30","22","11","14","19","16","203","93","86","56","86","56","0","30","0","30","0","30","117","81","61","73","56","44","8","18","48","45",
"5001400US1313","Congressional District 13 (114th Congress), Georgia","116","88","27","35","0","30","0","30","0","30","0","30","0","30","27","35","22","34","5","8","0","30","5","8","89","76","9","14","9","14","0","30","0","30","0","30","80","77","68","69","12","18","12","18","0","30",
"5001400US1314","Congressional District 14 (114th Congress), Georgia","105","84","24","27","0","30","0","30","0","30","0","30","0","30","24","27","24","27","0","30","0","30","0","30","81","78","0","30","0","30","0","30","0","30","0","30","81","78","81","78","0","30","0","30","0","30",
"5001400US1501","Congressional District 1 (114th Congress), Hawaii","54255","2208","28016","1266","8456","732","7650","682","806","212","31","19","775","216","19560","826","14366","773","5194","553","706","175","4488","533","26239","1146","6994","536","6162","491","832","233","27","31","805","232","19245","812","13660","791","5585","667","589","149","4996","668",
"5001400US1502","Congressional District 2 (114th Congress), Hawaii","84480","2614","42184","1455","12713","865","11857","875","856","301","17","24","839","298","29471","879","25114","920","4357","581","899","277","3458","542","42296","1482","12866","790","12040","751","826","263","11","17","815","263","29430","889","25637","894","3793","559","624","202","3169","518",
"5001400US1601","Congressional District 1 (114th Congress), Idaho","888","238","467","165","79","61","79","61","0","27","0","27","0","27","388","138","290","129","98","76","19","33","79","69","421","130","173","120","142","120","31","37","31","37","0","27","248","120","224","119","24","26","2","4","22","25",
"5001400US1602","Congressional District 2 (114th Congress), Idaho","1289","360","668","210","177","108","177","108","0","27","0","27","0","27","491","167","333","140","158","107","36","38","122","97","621","192","142","92","106","81","36","28","8","15","28","25","479","131","395","122","84","48","19","23","65","42",
"5001400US1701","Congressional District 1 (114th Congress), Illinois","131","90","43","42","0","26","0","26","0","26","0","26","0","26","43","42","43","42","0","26","0","26","0","26","88","61","18","25","6","9","12","19","12","19","0","26","70","53","70","53","0","26","0","26","0","26",
"5001400US1702","Congressional District 2 (114th Congress), Illinois","89","55","18","18","0","26","0","26","0","26","0","26","0","26","18","18","18","18","0","26","0","26","0","26","71","52","0","26","0","26","0","26","0","26","0","26","71","52","71","52","0","26","0","26","0","26",
"5001400US1703","Congressional District 3 (114th Congress), Illinois","11","17","11","17","0","26","0","26","0","26","0","26","0","26","11","17","1","7","10","16","0","26","10","16","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"5001400US1704","Congressional District 4 (114th Congress), Illinois","271","134","178","98","29","46","29","46","0","26","0","26","0","26","149","86","149","86","0","26","0","26","0","26","93","67","0","26","0","26","0","26","0","26","0","26","93","67","42","38","51","47","26","37","25","30",
"5001400US1705","Congressional District 5 (114th Congress), Illinois","106","70","48","45","20","33","0","26","20","33","20","33","0","26","28","32","28","32","0","26","0","26","0","26","58","54","28","30","28","30","0","26","0","26","0","26","30","34","30","34","0","26","0","26","0","26",
"5001400US1706","Congressional District 6 (114th Congress), Illinois","86","77","15","21","0","26","0","26","0","26","0","26","0","26","15","21","6","10","9","17","0","26","9","17","71","70","22","31","6","10","16","29","16","29","0","26","49","52","49","52","0","26","0","26","0","26",
"5001400US1707","Congressional District 7 (114th Congress), Illinois","184","126","82","70","10","19","10","19","0","26","0","26","0","26","72","59","27","35","45","55","9","14","36","53","102","81","0","26","0","26","0","26","0","26","0","26","102","81","58","49","44","49","24","37","20","29",
"5001400US1708","Congressional District 8 (114th Congress), Illinois","396","156","271","101","58","45","58","45","0","26","0","26","0","26","213","76","128","81","85","52","13","22","72","61","125","78","11","20","11","20","0","26","0","26","0","26","114","66","77","51","37","39","37","39","0","26",
"5001400US1709","Congressional District 9 (114th Congress), Illinois","156","101","86","55","0","26","0","26","0","26","0","26","0","26","86","55","68","47","18","33","0","26","18","33","70","72","7","13","7","13","0","26","0","26","0","26","63","66","50","62","13","22","13","22","0","26",
"5001400US1710","Congressional District 10 (114th Congress), Illinois","191","94","58","57","0","26","0","26","0","26","0","26","0","26","58","57","58","57","0","26","0","26","0","26","133","82","0","26","0","26","0","26","0","26","0","26","133","82","133","82","0","26","0","26","0","26",
"5001400US1711","Congressional District 11 (114th Congress), Illinois","117","71","36","32","13","23","13","23","0","26","0","26","0","26","23","21","23","21","0","26","0","26","0","26","81","55","0","26","0","26","0","26","0","26","0","26","81","55","81","55","0","26","0","26","0","26",
"5001400US1712","Congressional District 12 (114th Congress), Illinois","138","72","96","50","9","13","9","13","0","26","0","26","0","26","87","46","80","46","7","11","7","11","0","26","42","36","8","13","8","13","0","26","0","26","0","26","34","33","34","33","0","26","0","26","0","26",
"5001400US1713","Congressional District 13 (114th Congress), Illinois","140","70","66","35","25","29","25","29","0","26","0","26","0","26","41","25","41","25","0","26","0","26","0","26","74","44","0","26","0","26","0","26","0","26","0","26","74","44","74","44","0","26","0","26","0","26",
"5001400US1714","Congressional District 14 (114th Congress), Illinois","352","154","215","117","143","84","131","82","12","20","12","20","0","26","72","53","68","52","4","8","0","26","4","8","137","86","74","63","74","63","0","26","0","26","0","26","63","52","50","48","13","23","0","26","13","23",
"5001400US1715","Congressional District 15 (114th Congress), Illinois","202","120","113","88","0","26","0","26","0","26","0","26","0","26","113","88","40","47","73","72","0","26","73","72","89","81","5","9","5","9","0","26","0","26","0","26","84","81","84","81","0","26","0","26","0","26",
"5001400US1716","Congressional District 16 (114th Congress), Illinois","210","115","137","110","4","9","0","26","4","9","4","9","0","26","133","111","66","84","67","71","0","26","67","71","73","48","5","8","5","8","0","26","0","26","0","26","68","49","41","40","27","30","27","30","0","26",
"5001400US1717","Congressional District 17 (114th Congress), Illinois","246","90","160","61","81","46","78","45","3","5","3","5","0","26","79","36","41","18","38","34","17","22","21","25","86","43","29","18","29","18","0","26","0","26","0","26","57","32","57","32","0","26","0","26","0","26",
"5001400US1718","Congressional District 18 (114th Congress), Illinois","214","106","94","66","20","27","20","27","0","26","0","26","0","26","74","53","51","48","23","20","10","15","13","14","120","63","13","15","13","15","0","26","0","26","0","26","107","56","49","42","58","37","38","28","20","21",
"5001400US1801","Congressional District 1 (114th Congress), Indiana","236","76","88","47","52","23","52","23","0","27","0","27","0","27","36","35","36","35","0","27","0","27","0","27","148","89","72","57","59","53","13","20","13","20","0","27","76","61","54","51","22","32","22","32","0","27",
"5001400US1802","Congressional District 2 (114th Congress), Indiana","258","122","145","91","38","48","38","48","0","27","0","27","0","27","107","62","107","62","0","27","0","27","0","27","113","72","17","22","17","22","0","27","0","27","0","27","96","69","89","68","7","11","0","27","7","11",
"5001400US1803","Congressional District 3 (114th Congress), Indiana","249","197","113","104","42","49","21","35","21","35","0","27","21","35","71","70","29","27","42","64","0","27","42","64","136","102","16","26","16","26","0","27","0","27","0","27","120","82","82","51","38","58","4","11","34","53",
"5001400US1804","Congressional District 4 (114th Congress), Indiana","210","123","54","60","0","27","0","27","0","27","0","27","0","27","54","60","52","60","2","4","0","27","2","4","156","105","33","37","25","34","8","17","8","17","0","27","123","92","71","72","52","61","45","60","7","11",
"5001400US1805","Congressional District 5 (114th Congress), Indiana","174","114","82","67","11","17","11","17","0","27","0","27","0","27","71","61","64","60","7","13","0","27","7","13","92","60","37","41","37","41","0","27","0","27","0","27","55","46","35","32","20","33","20","33","0","27",
"5001400US1806","Congressional District 6 (114th Congress), Indiana","178","119","68","64","29","32","29","32","0","27","0","27","0","27","39","37","35","35","4","9","0","27","4","9","110","87","8","14","8","14","0","27","0","27","0","27","102","83","37","33","65","77","0","27","65","77",
"5001400US1807","Congressional District 7 (114th Congress), Indiana","296","199","215","135","76","79","76","79","0","27","0","27","0","27","139","72","97","65","42","64","0","27","42","64","81","72","19","28","6","14","13","23","13","23","0","27","62","65","20","24","42","59","0","27","42","59",
"5001400US1808","Congressional District 8 (114th Congress), Indiana","406","160","223","106","56","57","25","26","31","51","31","51","0","27","167","83","121","71","46","27","0","27","46","27","183","83","149","81","149","81","0","27","0","27","0","27","34","16","13","17","21","11","0","27","21","11",
"5001400US1809","Congressional District 9 (114th Congress), Indiana","69","52","37","33","0","27","0","27","0","27","0","27","0","27","37","33","37","33","0","27","0","27","0","27","32","37","0","27","0","27","0","27","0","27","0","27","32","37","32","37","0","27","0","27","0","27",
"5001400US1901","Congressional District 1 (114th Congress), Iowa","420","161","295","125","48","43","48","43","0","22","0","22","0","22","247","105","196","99","51","47","0","22","51","47","125","73","35","26","12","6","23","24","0","22","23","24","90","49","35","22","55","48","1","6","54","48",
"5001400US1902","Congressional District 2 (114th Congress), Iowa","302","257","84","72","0","22","0","22","0","22","0","22","0","22","84","72","66","67","18","23","0","22","18","23","218","196","74","98","74","98","0","22","0","22","0","22","144","107","79","58","65","86","25","32","40","55",
"5001400US1903","Congressional District 3 (114th Congress), Iowa","414","106","336","110","98","69","80","64","18","30","0","22","18","30","238","96","238","96","0","22","0","22","0","22","78","58","0","22","0","22","0","22","0","22","0","22","78","58","43","45","35","30","0","22","35","30",
"5001400US1904","Congressional District 4 (114th Congress), Iowa","579","261","332","170","114","101","110","102","4","6","0","22","4","6","218","109","62","36","156","106","7","11","149","106","247","111","55","39","55","39","0","22","0","22","0","22","192","90","60","41","132","80","52","47","80","65",
"5001400US2001","Congressional District 1 (114th Congress), Kansas","770","198","382","181","83","63","78","63","5","9","5","9","0","24","299","137","262","133","37","31","0","24","37","31","388","106","106","73","102","72","4","8","4","8","0","24","282","101","264","113","18","27","0","24","18","27",
"5001400US2002","Congressional District 2 (114th Congress), Kansas","371","148","266","116","33","25","18","16","15","18","15","18","0","24","233","117","206","103","27","29","23","28","4","6","105","59","57","51","57","51","0","24","0","24","0","24","48","35","46","34","2","3","0","24","2","3",
"5001400US2003","Congressional District 3 (114th Congress), Kansas","396","88","222","86","87","61","87","61","0","24","0","24","0","24","135","68","111","72","24","20","0","24","24","20","174","66","43","15","43","15","0","24","0","24","0","24","131","73","89","56","42","100","9","15","33","95",
"5001400US2004","Congressional District 4 (114th Congress), Kansas","118","73","76","46","5","8","5","8","0","24","0","24","0","24","71","45","58","36","13","19","0","24","13","19","42","42","5","8","5","8","0","24","0","24","0","24","37","42","37","42","0","24","0","24","0","24",
"5001400US2101","Congressional District 1 (114th Congress), Kentucky","542","201","296","137","56","29","56","29","0","27","0","27","0","27","240","131","160","116","80","60","20","18","60","61","246","111","78","47","78","47","0","27","0","27","0","27","168","87","146","87","22","23","0","27","22","23",
"5001400US2102","Congressional District 2 (114th Congress), Kentucky","450","248","258","155","88","77","88","77","0","27","0","27","0","27","170","105","126","90","44","62","0","27","44","62","192","120","86","72","86","72","0","27","0","27","0","27","106","88","60","68","46","52","14","15","32","49",
"5001400US2103","Congressional District 3 (114th Congress), Kentucky","290","128","116","81","22","38","22","38","0","27","0","27","0","27","94","59","49","39","45","40","12","20","33","34","174","79","32","52","16","26","16","26","0","27","16","26","142","54","118","60","24","31","3","5","21","31",
"5001400US2104","Congressional District 4 (114th Congress), Kentucky","302","197","147","104","42","45","42","45","0","27","0","27","0","27","105","73","105","73","0","27","0","27","0","27","155","105","40","43","40","43","0","27","0","27","0","27","115","72","84","53","31","24","31","24","0","27",
"5001400US2105","Congressional District 5 (114th Congress), Kentucky","348","195","121","87","0","27","0","27","0","27","0","27","0","27","121","87","85","68","36","57","0","27","36","57","227","140","86","80","86","80","0","27","0","27","0","27","141","104","38","37","103","90","0","27","103","90",
"5001400US2106","Congressional District 6 (114th Congress), Kentucky","177","56","57","27","0","27","0","27","0","27","0","27","0","27","57","27","57","27","0","27","0","27","0","27","120","59","32","22","32","22","0","27","0","27","0","27","88","54","88","54","0","27","0","27","0","27",
"5001400US2201","Congressional District 1 (114th Congress), Louisiana","232","63","109","40","54","38","54","38","0","28","0","28","0","28","55","29","33","32","22","18","14","11","8","14","123","47","20","15","20","15","0","28","0","28","0","28","103","46","88","49","15","11","0","28","15","11",
"5001400US2202","Congressional District 2 (114th Congress), Louisiana","312","160","145","115","11","15","11","15","0","28","0","28","0","28","134","116","103","80","31","48","1","3","30","48","167","86","29","33","29","33","0","28","0","28","0","28","138","77","77","44","61","63","0","28","61","63",
"5001400US2203","Congressional District 3 (114th Congress), Louisiana","226","160","111","95","40","36","25","28","15","23","15","23","0","28","71","82","66","81","5","12","5","12","0","28","115","94","65","70","46","59","19","34","19","34","0","28","50","44","50","44","0","28","0","28","0","28",
"5001400US2204","Congressional District 4 (114th Congress), Louisiana","595","94","310","72","59","36","59","36","0","28","0","28","0","28","251","74","184","49","67","50","7","12","60","44","285","82","130","46","116","42","14","23","14","23","0","28","155","63","142","65","13","10","0","28","13","10",
"5001400US2205","Congressional District 5 (114th Congress), Louisiana","189","119","113","63","10","17","0","28","10","17","10","17","0","28","103","57","91","54","12","20","12","20","0","28","76","87","0","28","0","28","0","28","0","28","0","28","76","87","76","87","0","28","0","28","0","28",
"5001400US2206","Congressional District 6 (114th Congress), Louisiana","117","42","48","35","38","32","38","32","0","28","0","28","0","28","10","14","10","14","0","28","0","28","0","28","69","36","15","20","15","20","0","28","0","28","0","28","54","37","21","32","33","30","33","30","0","28",
"5001400US2301","Congressional District 1 (114th Congress), Maine","54","42","2","8","0","23","0","23","0","23","0","23","0","23","2","8","2","8","0","23","0","23","0","23","52","41","11","18","11","18","0","23","0","23","0","23","41","39","37","37","4","9","0","23","4","9",
"5001400US2302","Congressional District 2 (114th Congress), Maine","144","90","15","16","4","12","4","12","0","23","0","23","0","23","11","11","7","9","4","7","0","23","4","7","129","80","28","41","24","41","4","5","4","5","0","23","101","62","69","51","32","32","29","31","3","4",
"5001400US2401","Congressional District 1 (114th Congress), Maryland","255","122","115","73","23","20","23","20","0","28","0","28","0","28","92","65","54","35","38","53","38","53","0","28","140","82","72","44","72","44","0","28","0","28","0","28","68","50","59","51","9","12","0","28","9","12",
"5001400US2402","Congressional District 2 (114th Congress), Maryland","305","142","132","86","36","42","27","30","9","17","9","17","0","28","96","59","82","57","14","18","14","18","0","28","173","90","18","31","18","31","0","28","0","28","0","28","155","75","130","65","25","41","25","41","0","28",
"5001400US2403","Congressional District 3 (114th Congress), Maryland","527","195","243","99","110","65","110","65","0","28","0","28","0","28","133","76","133","76","0","28","0","28","0","28","284","131","67","36","67","36","0","28","0","28","0","28","217","116","198","116","19","28","19","28","0","28",
"5001400US2404","Congressional District 4 (114th Congress), Maryland","183","137","116","110","11","21","11","21","0","28","0","28","0","28","105","106","105","106","0","28","0","28","0","28","67","84","0","28","0","28","0","28","0","28","0","28","67","84","67","84","0","28","0","28","0","28",
"5001400US2405","Congressional District 5 (114th Congress), Maryland","333","95","128","34","50","16","50","16","0","28","0","28","0","28","78","29","62","26","16","23","0","28","16","23","205","100","48","23","48","23","0","28","0","28","0","28","157","96","129","88","28","27","28","27","0","28",
"5001400US2406","Congressional District 6 (114th Congress), Maryland","336","158","137","87","25","35","15","22","10","25","10","25","0","28","112","68","69","52","43","44","27","37","16","23","199","96","15","16","15","16","0","28","0","28","0","28","184","92","91","59","93","93","54","77","39","46",
"5001400US2407","Congressional District 7 (114th Congress), Maryland","187","80","104","50","39","38","39","38","0","28","0","28","0","28","65","32","65","32","0","28","0","28","0","28","83","50","0","28","0","28","0","28","0","28","0","28","83","50","67","47","16","19","16","19","0","28",
"5001400US2408","Congressional District 8 (114th Congress), Maryland","299","135","195","116","0","28","0","28","0","28","0","28","0","28","195","116","159","112","36","34","24","29","12","17","104","68","0","28","0","28","0","28","0","28","0","28","104","68","77","62","27","30","7","12","20","27",
"5001400US2501","Congressional District 1 (114th Congress), Massachusetts","226","98","124","63","7","12","0","29","7","12","0","29","7","12","117","61","117","61","0","29","0","29","0","29","102","91","38","65","38","65","0","29","0","29","0","29","64","61","64","61","0","29","0","29","0","29",
"5001400US2502","Congressional District 2 (114th Congress), Massachusetts","320","118","153","86","15","23","15","23","0","29","0","29","0","29","138","73","108","63","30","47","30","47","0","29","167","104","31","19","31","19","0","29","0","29","0","29","136","99","126","98","10","25","10","25","0","29",
"5001400US2503","Congressional District 3 (114th Congress), Massachusetts","47","46","26","29","0","29","0","29","0","29","0","29","0","29","26","29","18","27","8","12","0","29","8","12","21","28","0","29","0","29","0","29","0","29","0","29","21","28","13","20","8","19","0","29","8","19",
"5001400US2504","Congressional District 4 (114th Congress), Massachusetts","195","131","18","26","11","23","11","23","0","29","0","29","0","29","7","12","0","29","7","12","7","12","0","29","177","128","14","22","14","22","0","29","0","29","0","29","163","128","69","81","94","117","94","117","0","29",
"5001400US2505","Congressional District 5 (114th Congress), Massachusetts","227","112","60","48","0","29","0","29","0","29","0","29","0","29","60","48","60","48","0","29","0","29","0","29","167","96","80","83","80","83","0","29","0","29","0","29","87","53","64","45","23","32","17","28","6","14",
"5001400US2506","Congressional District 6 (114th Congress), Massachusetts","166","90","121","74","36","38","36","38","0","29","0","29","0","29","85","64","85","64","0","29","0","29","0","29","45","33","15","17","15","17","0","29","0","29","0","29","30","29","30","29","0","29","0","29","0","29",
"5001400US2507","Congressional District 7 (114th Congress), Massachusetts","91","67","29","36","0","29","0","29","0","29","0","29","0","29","29","36","0","29","29","36","29","36","0","29","62","48","0","29","0","29","0","29","0","29","0","29","62","48","48","41","14","15","7","12","7","10",
"5001400US2508","Congressional District 8 (114th Congress), Massachusetts","136","95","23","29","9","16","0","29","9","16","9","16","0","29","14","23","14","23","0","29","0","29","0","29","113","84","11","17","11","17","0","29","0","29","0","29","102","77","45","45","57","61","51","58","6","15",
"5001400US2509","Congressional District 9 (114th Congress), Massachusetts","237","172","83","114","18","26","0","29","18","26","18","26","0","29","65","111","65","111","0","29","0","29","0","29","154","117","72","98","0","29","72","98","72","98","0","29","82","85","47","71","35","52","35","52","0","29",
"5001400US2601","Congressional District 1 (114th Congress), Michigan","237","70","125","47","47","30","47","30","0","23","0","23","0","23","78","39","69","36","9","10","0","23","9","10","112","42","54","28","54","28","0","23","0","23","0","23","58","28","42","24","16","14","8","9","8","11",
