"GEO_ID","NAME","B05003G_001E","B05003G_001M","B05003G_002E","B05003G_002M","B05003G_003E","B05003G_003M","B05003G_004E","B05003G_004M","B05003G_005E","B05003G_005M","B05003G_006E","B05003G_006M","B05003G_007E","B05003G_007M","B05003G_008E","B05003G_008M","B05003G_009E","B05003G_009M","B05003G_010E","B05003G_010M","B05003G_011E","B05003G_011M","B05003G_012E","B05003G_012M","B05003G_013E","B05003G_013M","B05003G_014E","B05003G_014M","B05003G_015E","B05003G_015M","B05003G_016E","B05003G_016M","B05003G_017E","B05003G_017M","B05003G_018E","B05003G_018M","B05003G_019E","B05003G_019M","B05003G_020E","B05003G_020M","B05003G_021E","B05003G_021M","B05003G_022E","B05003G_022M","B05003G_023E","B05003G_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen",
"5001400US1203","Congressional District 3 (114th Congress), Florida","19229","1481","9821","829","4945","635","4895","633","50","35","31","32","19","21","4876","528","4150","475","726","227","288","112","438","196","9408","949","4099","658","4042","658","57","57","46","55","11","18","5309","498","4519","456","790","215","413","172","377","130",
"5001400US1204","Congressional District 4 (114th Congress), Florida","21180","1819","9709","990","5399","724","5348","718","51","75","0","31","51","75","4310","615","3561","527","749","277","488","187","261","137","11471","1117","5792","877","5665","878","127","93","58","37","69","80","5679","661","4455","495","1224","364","681","236","543","244",
"5001400US1205","Congressional District 5 (114th Congress), Florida","19765","1759","9529","1057","4116","601","3951","583","165","154","21","35","144","150","5413","758","3873","601","1540","348","784","235","756","241","10236","959","4586","579","4411","560","175","128","26","45","149","120","5650","602","4275","498","1375","285","683","177","692","224",
"5001400US1206","Congressional District 6 (114th Congress), Florida","14492","1649","6606","897","2949","554","2835","545","114","129","13","26","101","126","3657","752","3115","702","542","210","214","101","328","161","7886","912","3900","577","3854","576","46","73","46","73","0","31","3986","550","3483","486","503","201","271","105","232","155",
"5001400US1207","Congressional District 7 (114th Congress), Florida","20467","1492","10007","920","4522","613","4476","610","46","64","0","31","46","64","5485","687","4195","699","1290","236","720","163","570","182","10460","1131","4233","693","4192","685","41","36","25","28","16","25","6227","831","4328","533","1899","577","1244","404","655","269",
"5001400US1208","Congressional District 8 (114th Congress), Florida","18212","1402","8745","896","3690","546","3654","537","36","43","16","26","20","34","5055","641","4059","538","996","260","633","190","363","147","9467","849","4362","682","4195","667","167","109","52","53","115","91","5105","447","4036","425","1069","266","756","215","313","155",
"5001400US1209","Congressional District 9 (114th Congress), Florida","24140","2089","12116","1343","5137","784","4918","795","219","117","75","61","144","99","6979","850","4999","674","1980","476","1361","399","619","203","12024","1155","4301","691","4204","702","97","81","25","33","72","77","7723","884","5214","741","2509","493","1515","332","994","284",
"5001400US1210","Congressional District 10 (114th Congress), Florida","19122","1684","9880","961","5140","790","5046","786","94","81","49","60","45","55","4740","620","3368","519","1372","305","958","256","414","174","9242","939","4287","645","4259","645","28","31","0","31","28","31","4955","707","3864","601","1091","280","738","229","353","142",
"5001400US1211","Congressional District 11 (114th Congress), Florida","13154","1279","6692","848","3163","586","3128","585","35","42","2","8","33","43","3529","541","2883","488","646","239","352","193","294","141","6462","780","3024","503","2944","475","80","102","64","101","16","24","3438","472","2618","401","820","261","541","209","279","173",
"5001400US1212","Congressional District 12 (114th Congress), Florida","17093","1332","8314","735","4109","502","4071","506","38","50","25","44","13","23","4205","451","3408","416","797","214","499","152","298","129","8779","851","4403","503","4293","498","110","95","0","31","110","95","4376","587","2848","403","1528","324","1011","263","517","149",
"5001400US1213","Congressional District 13 (114th Congress), Florida","16833","1324","8845","787","4265","521","4239","518","26","28","6","12","20","25","4580","521","3461","421","1119","258","611","162","508","212","7988","810","3998","507","3888","494","110","74","49","42","61","55","3990","462","3198","406","792","196","545","136","247","111",
"5001400US1214","Congressional District 14 (114th Congress), Florida","20102","1471","9651","904","4646","609","4530","607","116","84","0","31","116","84","5005","561","3510","450","1495","307","871","213","624","219","10451","933","4165","538","4110","531","55","57","6","12","49","55","6286","587","4499","514","1787","322","1078","236","709","229",
"5001400US1215","Congressional District 15 (114th Congress), Florida","20574","1530","10006","905","4777","626","4738","614","39","46","0","31","39","46","5229","561","4347","491","882","231","566","191","316","106","10568","943","4878","678","4814","683","64","72","13","18","51","69","5690","533","4596","480","1094","260","654","177","440","162",
"5001400US1216","Congressional District 16 (114th Congress), Florida","11957","1022","6163","617","3383","460","3351","467","32","48","0","31","32","48","2780","431","2077","310","703","283","279","121","424","259","5794","578","2689","401","2668","400","21","24","7","11","14","17","3105","347","2413","324","692","180","376","138","316","132",
"5001400US1217","Congressional District 17 (114th Congress), Florida","12498","1327","6297","746","2964","487","2802","449","162","140","41","47","121","127","3333","528","2399","492","934","237","475","150","459","192","6201","747","3119","492","3083","492","36","35","16","27","20","24","3082","456","2183","384","899","298","400","180","499","218",
"5001400US1218","Congressional District 18 (114th Congress), Florida","15049","1509","7193","944","3445","527","3316","535","129","96","0","31","129","96","3748","640","2593","512","1155","244","875","227","280","125","7856","863","3809","695","3768","697","41","63","41","63","0","31","4047","509","2739","367","1308","313","805","216","503","214",
"5001400US1219","Congressional District 19 (114th Congress), Florida","10885","1489","5803","911","2772","654","2657","627","115","102","45","57","70","86","3031","474","2220","341","811","374","236","89","575","359","5082","720","2052","400","1986","396","66","83","0","31","66","83","3030","477","1979","304","1051","343","463","186","588","299",
"5001400US1220","Congressional District 20 (114th Congress), Florida","16035","1492","7454","800","3137","526","3086","524","51","40","0","31","51","40","4317","515","2348","338","1969","378","642","170","1327","341","8581","904","3168","538","2999","540","169","119","38","48","131","97","5413","638","2413","417","3000","475","1550","334","1450","328",
"5001400US1221","Congressional District 21 (114th Congress), Florida","16952","1421","8304","790","4036","567","3887","563","149","74","28","24","121","66","4268","498","2196","341","2072","410","1178","246","894","328","8648","849","3834","527","3720","525","114","65","33","27","81","57","4814","512","2271","307","2543","392","1597","283","946","232",
"5001400US1222","Congressional District 22 (114th Congress), Florida","14941","1266","8305","895","3237","485","3183","492","54","41","9","15","45","39","5068","689","2802","483","2266","456","1151","331","1115","408","6636","665","2521","442","2377","428","144","67","29","36","115","64","4115","471","2318","344","1797","317","1098","274","699","199",
"5001400US1223","Congressional District 23 (114th Congress), Florida","20028","1669","9887","968","3972","604","3689","564","283","185","87","118","196","122","5915","659","2970","469","2945","464","1739","342","1206","301","10141","1006","3338","481","3094","476","244","154","110","127","134","85","6803","740","3400","524","3403","540","2136","426","1267","282",
"5001400US1224","Congressional District 24 (114th Congress), Florida","12275","1552","6536","938","2063","433","1956","430","107","71","40","50","67","52","4473","674","2226","472","2247","394","1420","331","827","231","5739","790","1548","353","1489","335","59","49","0","31","59","49","4191","627","1850","381","2341","416","1514","315","827","262",
"5001400US1225","Congressional District 25 (114th Congress), Florida","10111","1579","4724","889","2141","556","2007","530","134","108","51","47","83","97","2583","498","1083","281","1500","372","1041","322","459","185","5387","1014","1589","474","1457","448","132","83","65","56","67","64","3798","663","1609","359","2189","458","1365","361","824","269",
"5001400US1226","Congressional District 26 (114th Congress), Florida","10376","1231","5006","656","1663","354","1562","347","101","63","42","44","59","51","3343","508","1642","305","1701","435","1025","305","676","297","5370","728","1709","435","1687","432","22","21","5","8","17","21","3661","479","1669","320","1992","365","1369","269","623","217",
"5001400US1227","Congressional District 27 (114th Congress), Florida","10761","1372","5279","813","1680","417","1606","393","74","66","28","36","46","47","3599","588","1582","328","2017","380","1177","292","840","247","5482","716","1928","426","1796","418","132","88","17","27","115","82","3554","407","1520","276","2034","279","1209","205","825","222",
"5001400US1301","Congressional District 1 (114th Congress), Georgia","16737","1626","7607","814","4432","599","4291","583","141","119","119","113","22","29","3175","405","2656","340","519","210","230","141","289","157","9130","1043","4893","652","4847","653","46","58","30","51","16","26","4237","620","3663","545","574","255","288","183","286","176",
"5001400US1302","Congressional District 2 (114th Congress), Georgia","13101","1230","6643","673","3302","493","3288","495","14","17","14","17","0","30","3341","402","2911","378","430","175","218","124","212","93","6458","841","3317","573","3249","559","68","67","60","67","8","13","3141","427","2822","416","319","146","159","80","160","99",
"5001400US1303","Congressional District 3 (114th Congress), Georgia","15651","1335","7509","783","4689","588","4572","574","117","103","9","14","108","103","2820","363","2445","337","375","192","153","110","222","148","8142","825","4740","665","4589","676","151","135","0","30","151","135","3402","422","3014","425","388","163","252","135","136","91",
"5001400US1304","Congressional District 4 (114th Congress), Georgia","15469","1626","7929","894","4033","527","3865","522","168","102","55","52","113","92","3896","631","2606","419","1290","381","575","198","715","332","7540","956","3468","587","3344","571","124","87","25","30","99","80","4072","640","3044","492","1028","326","682","234","346","197",
"5001400US1305","Congressional District 5 (114th Congress), Georgia","15076","1412","6923","855","2369","487","2176","471","193","140","15","23","178","138","4554","626","3706","482","848","373","255","118","593","348","8153","788","2771","494","2564","481","207","180","16","26","191","182","5382","515","4643","473","739","248","271","128","468","205",
"5001400US1306","Congressional District 6 (114th Congress), Georgia","16590","1455","7832","921","4270","647","4033","581","237","185","18","27","219","183","3562","585","2290","491","1272","304","481","181","791","274","8758","821","4334","563","3946","532","388","188","147","110","241","175","4424","456","3009","412","1415","302","688","233","727","225",
"5001400US1307","Congressional District 7 (114th Congress), Georgia","17815","1636","8878","988","5240","679","5051","677","189","112","89","100","100","109","3638","546","2781","483","857","213","524","163","333","130","8937","901","4467","600","4294","628","173","142","7","15","166","142","4470","594","2933","460","1537","361","880","270","657","218",
"5001400US1308","Congressional District 8 (114th Congress), Georgia","13389","1264","6690","743","3698","516","3672","514","26","35","0","30","26","35","2992","461","2769","459","223","78","131","69","92","77","6699","820","3538","556","3509","555","29","28","15","20","14","17","3161","465","2816","455","345","137","227","118","118","76",
"5001400US1309","Congressional District 9 (114th Congress), Georgia","10014","968","5254","592","2702","396","2652","390","50","52","32","52","18","23","2552","372","2173","344","379","165","173","95","206","128","4760","598","2239","407","2173","391","66","72","12","22","54","73","2521","355","2156","315","365","138","178","102","187","96",
"5001400US1310","Congressional District 10 (114th Congress), Georgia","13750","1891","6685","1045","3768","762","3725","750","43","49","17","25","26","42","2917","531","2488","499","429","200","256","152","173","113","7065","997","3353","635","3325","629","28","32","28","32","0","30","3712","621","3345","593","367","137","234","119","133","71",
"5001400US1311","Congressional District 11 (114th Congress), Georgia","13751","1470","5859","752","3044","526","3016","526","28","36","28","36","0","30","2815","452","2150","368","665","216","403","150","262","144","7892","952","3904","668","3837","660","67","61","38","46","29","43","3988","535","3220","500","768","248","544","191","224","138",
"5001400US1312","Congressional District 12 (114th Congress), Georgia","13394","1155","6393","696","3566","474","3500","437","66","96","0","30","66","96","2827","440","2486","404","341","161","155","85","186","122","7001","729","3953","507","3942","507","11","18","0","30","11","18","3048","409","2792","387","256","108","116","80","140","84",
"5001400US1313","Congressional District 13 (114th Congress), Georgia","14969","1614","6384","818","3493","578","3439","574","54","58","14","25","40","59","2891","534","2446","491","445","178","186","100","259","139","8585","1089","4322","678","4281","678","41","52","10","14","31","50","4263","633","3402","561","861","304","514","170","347","198",
"5001400US1314","Congressional District 14 (114th Congress), Georgia","11165","1208","5288","574","2913","420","2798","419","115","83","78","77","37","36","2375","331","2039","310","336","100","111","67","225","85","5877","830","3118","523","3106","525","12","17","12","17","0","30","2759","456","2383","413","376","160","189","134","187","85",
"5001400US1501","Congressional District 1 (114th Congress), Hawaii","139242","3446","71916","2104","27465","959","27277","967","188","100","56","40","132","83","44451","1580","42693","1629","1758","295","1197","231","561","183","67326","2083","24865","1215","24760","1217","105","46","16","18","89","46","42461","1424","40258","1354","2203","334","1482","257","721","200",
"5001400US1502","Congressional District 2 (114th Congress), Hawaii","189191","3741","94518","2143","37385","1304","37038","1223","347","195","94","72","253","182","57133","1363","55753","1341","1380","296","759","195","621","213","94673","2236","36962","1369","36859","1366","103","66","23","26","80","53","57711","1613","55849","1635","1862","336","1072","196","790","261",
"5001400US1601","Congressional District 1 (114th Congress), Idaho","19806","1110","10402","720","4804","482","4759","483","45","50","21","34","24","25","5598","455","5266","443","332","165","80","52","252","165","9404","655","4269","490","4174","487","95","76","22","24","73","70","5135","414","4860","405","275","127","165","110","110","64",
"5001400US1602","Congressional District 2 (114th Congress), Idaho","19750","1266","10223","802","5049","547","4853","516","196","135","66","97","130","86","5174","522","4600","440","574","208","168","95","406","178","9527","732","4773","446","4750","449","23","25","0","27","23","25","4754","503","4117","468","637","183","215","87","422","160",
"5001400US1701","Congressional District 1 (114th Congress), Illinois","12225","1033","5937","670","2858","405","2829","407","29","32","19","28","10","16","3079","419","2753","402","326","113","222","95","104","58","6288","549","2778","369","2778","369","0","26","0","26","0","26","3510","444","3127","408","383","146","174","77","209","107",
"5001400US1702","Congressional District 2 (114th Congress), Illinois","14325","1262","6636","685","3240","418","3237","420","3","9","0","26","3","9","3396","472","2965","446","431","129","299","108","132","67","7689","784","3735","580","3714","581","21","32","21","32","0","26","3954","456","3520","428","434","131","291","104","143","75",
"5001400US1703","Congressional District 3 (114th Congress), Illinois","14369","1117","6860","638","3355","422","3252","415","103","68","68","45","35","47","3505","411","2302","319","1203","308","869","224","334","159","7509","654","3453","451","3405","450","48","52","7","12","41","50","4056","484","3102","402","954","229","588","159","366","153",
"5001400US1704","Congressional District 4 (114th Congress), Illinois","16211","1209","7976","764","3455","486","3397","480","58","42","16","25","42","34","4521","502","3061","446","1460","298","586","149","874","240","8235","704","3271","421","3217","424","54","48","18","22","36","41","4964","478","3611","362","1353","283","550","188","803","192",
"5001400US1705","Congressional District 5 (114th Congress), Illinois","19245","1260","10108","908","4684","606","4537","605","147","109","48","72","99","79","5424","645","4197","530","1227","335","649","196","578","282","9137","732","3638","457","3568","451","70","51","29","37","41","34","5499","505","4306","462","1193","235","796","190","397","146",
"5001400US1706","Congressional District 6 (114th Congress), Illinois","13126","1130","6735","701","3883","454","3704","441","179","98","97","67","82","76","2852","432","2133","340","719","266","429","159","290","199","6391","641","3405","411","3344","413","61","45","53","43","8","13","2986","389","2199","325","787","216","478","133","309","141",
"5001400US1707","Congressional District 7 (114th Congress), Illinois","14297","1254","6704","719","3063","550","2936","539","127","104","59","46","68","91","3641","496","2888","452","753","187","256","103","497","164","7593","822","3030","467","2985","464","45","40","45","40","0","26","4563","569","3671","522","892","247","303","148","589","173",
"5001400US1708","Congressional District 8 (114th Congress), Illinois","14810","1438","7517","746","3648","524","3527","519","121","73","71","54","50","52","3869","426","2357","331","1512","284","825","210","687","205","7293","836","3426","581","3279","569","147","107","20","23","127","105","3867","458","2739","362","1128","243","639","184","489","148",
"5001400US1709","Congressional District 9 (114th Congress), Illinois","18268","1403","9065","846","4250","615","4130","613","120","92","71","60","49","67","4815","521","3404","413","1411","366","824","196","587","308","9203","834","4187","517","4169","516","18","20","18","20","0","26","5016","625","3901","614","1115","250","771","238","344","119",
"5001400US1710","Congressional District 10 (114th Congress), Illinois","17727","1504","9162","963","4679","584","4633","583","46","35","14","16","32","31","4483","610","3064","484","1419","322","854","189","565","214","8565","803","4235","528","4135","534","100","82","8","13","92","80","4330","489","3064","396","1266","241","813","160","453","157",
"5001400US1711","Congressional District 11 (114th Congress), Illinois","22013","1772","10933","952","6260","666","6160","650","100","56","49","38","51","36","4673","583","3857","553","816","181","396","133","420","128","11080","1078","6162","741","6138","739","24","24","15","19","9","14","4918","610","4019","608","899","180","412","128","487","143",
"5001400US1712","Congressional District 12 (114th Congress), Illinois","15683","1213","8220","656","4504","423","4445","419","59","43","48","41","11","17","3716","436","3184","375","532","195","168","138","364","202","7463","803","3981","484","3941","487","40","32","26","27","14","19","3482","562","3294","562","188","90","56","39","132","80",
"5001400US1713","Congressional District 13 (114th Congress), Illinois","16857","1262","8620","700","4037","485","4030","488","7","10","7","10","0","26","4583","416","4120","382","463","165","142","67","321","153","8237","784","3839","512","3825","509","14","23","0","26","14","23","4398","442","3990","418","408","147","197","98","211","107",
"5001400US1714","Congressional District 14 (114th Congress), Illinois","14377","1272","6796","877","4373","760","4344","766","29","26","29","26","0","26","2423","329","1928","308","495","158","246","101","249","110","7581","755","4642","556","4615","554","27","24","20","21","7","11","2939","380","2361","342","578","184","373","153","205","105",
"5001400US1715","Congressional District 15 (114th Congress), Illinois","10988","768","5694","479","3167","376","3080","384","87","78","64","69","23","31","2527","302","2374","299","153","86","51","41","102","71","5294","524","3018","377","2977","371","41","56","0","26","41","56","2276","315","2130","305","146","74","83","53","63","49",
"5001400US1716","Congressional District 16 (114th Congress), Illinois","12181","932","5787","559","3011","453","2995","451","16","20","16","20","0","26","2776","341","2418","306","358","132","243","122","115","62","6394","573","3352","406","3294","411","58","75","58","75","0","26","3042","372","2794","337","248","107","135","85","113","60",
"5001400US1717","Congressional District 17 (114th Congress), Illinois","18597","1214","9454","622","5174","473","5103","470","71","44","21","23","50","43","4280","363","3666","339","614","175","239","104","375","152","9143","818","5025","592","4960","571","65","60","36","44","29","40","4118","435","3647","384","471","127","172","66","299","108",
"5001400US1718","Congressional District 18 (114th Congress), Illinois","12593","1156","6343","716","3633","479","3566","481","67","45","49","35","18","30","2710","443","2382","434","328","131","122","75","206","104","6250","585","3347","474","3314","472","33","49","33","49","0","26","2903","333","2651","328","252","101","168","69","84","62",
"5001400US1801","Congressional District 1 (114th Congress), Indiana","16462","1210","8378","789","4646","534","4646","534","0","27","0","27","0","27","3732","482","3192","408","540","219","218","91","322","194","8084","665","4380","449","4373","450","7","12","7","12","0","27","3704","393","3173","382","531","157","317","105","214","120",
"5001400US1802","Congressional District 2 (114th Congress), Indiana","16822","1155","7961","654","4799","497","4727","494","72","61","0","27","72","61","3162","334","2746","319","416","147","193","114","223","105","8861","732","5399","539","5335","555","64","99","0","27","64","99","3462","377","3036","322","426","165","98","95","328","139",
